name,type,ra_hours,dec_degrees,magnitude,size_arcmin
NGC 4168,G,12.204797,13.205194,11.45,2.92
NGC 4169,G,12.205217,29.179417,12.20,1.64
NGC 4170,*,12.203678,29.166806,,
NGC 4171,*,12.210664,29.224500,,
NGC 4172,G,12.204136,56.177556,14.26,1.23
NGC 4173,G,12.205961,29.207056,13.34,2.34
NGC 4174,G,12.207469,29.149222,13.64,0.91
NGC 4175,G,12.208625,29.168444,13.45,1.61
NGC 4176,G,12.210231,-9.160472,15.44,0.70
NGC 4177,G,12.211461,-14.014556,13.29,1.82
NGC 4178,G,12.212903,10.865972,11.43,4.66
NGC 4179,G,12.214475,1.299694,10.93,4.48
NGC 4180,G,12.217514,7.038944,13.22,1.45
NGC 4181,G,12.213608,52.903306,14.83,1.12
NGC 4182,Dup,12.217514,7.038944,,
NGC 4183,G,12.221356,43.698583,12.29,4.29
NGC 4184,OCl,12.225719,-62.721417,,6.0
NGC 4185,G,12.222833,28.510972,13.41,1.85
NGC 4186,G,12.235147,14.725806,14.52,1.02
NGC 4187,G,12.224800,50.741500,14.26,1.64
NGC 4188,G,12.235378,-12.586000,14.31,0.67
NGC 4189,G,12.229797,13.424806,11.84,2.20
NGC 4190,G,12.229103,36.634028,13.13,1.53
NGC 4191,G,12.230667,7.200889,13.56,1.52
NGC 4192,G,12.230081,14.900333,10.84,11.04
NGC 4193,G,12.231553,13.172861,12.29,2.23
NGC 4194,G,12.235964,54.526833,12.77,1.64
NGC 4195,G,12.238356,59.615444,15.29,1.51
NGC 4196,G,12.241597,28.423444,13.62,1.14
NGC 4197,G,12.244042,5.805722,13.36,2.84
NGC 4198,G,12.239458,56.011444,14.44,0.80
NGC 4199,GPair,12.247278,59.907500,,1.10
NGC 4199 A,G,12.246842,59.906194,15.30,1.02
NGC 4199 B,G,12.247694,59.908389,16.43,0.85
NGC 4200,G,12.245619,12.180750,12.96,1.43
NGC 4201,G,12.244961,-11.582861,14.47,1.00
NGC 4202,G,12.302375,-1.064111,14.53,1.03
NGC 4203,G,12.251406,33.197333,11.55,3.42
NGC 4204,G,12.254011,20.658583,12.89,4.06
NGC 4205,G,12.248761,63.782778,13.71,1.67
NGC 4206,G,12.254669,13.023972,12.17,4.69
NGC 4207,G,12.258472,9.584889,13.40,1.50
NGC 4208,G,12.260933,13.901500,11.10,2.80
NGC 4209,*,12.257172,28.468417,13.60,
NGC 4210,G,12.254397,65.985333,13.38,1.94
NGC 4211,G,12.259958,28.177639,14.30,1.03
NGC 4211 A,G,12.260367,28.169639,15.85,0.44
NGC 4212,Dup,12.260933,13.901500,,
NGC 4213,G,12.260433,23.981889,12.57,1.57
NGC 4214,G,12.260881,36.326889,9.77,6.79
NGC 4215,G,12.265150,6.401139,11.96,1.69
NGC 4216,G,12.265122,13.149389,9.93,7.82
NGC 4217,G,12.264139,47.091778,11.23,5.43
NGC 4218,G,12.262892,48.130833,13.45,0.96
NGC 4219,G,12.274256,-43.324250,11.83,3.75
NGC 4219 A,G,12.299969,-43.540028,14.73,1.29
NGC 4220,G,12.269919,47.883250,11.33,3.30
NGC 4221,G,12.266628,66.230806,13.32,1.85
NGC 4222,G,12.272922,13.307056,13.80,2.83
NGC 4223,G,12.290503,6.690083,11.95,2.02
NGC 4224,G,12.276053,7.462083,11.77,2.90
NGC 4225,G,12.277325,-12.327667,14.97,0.84
NGC 4226,G,12.273967,47.025194,14.34,1.12
NGC 4227,G,12.276028,33.522056,13.72,1.49
NGC 4228,Dup,12.260881,36.326889,,
NGC 4229,G,12.277442,33.560889,14.22,1.24
NGC 4230,OCl,12.285936,-55.286139,9.40,5.40
NGC 4231,G,12.280242,47.457389,14.65,0.78
NGC 4232,G,12.280286,47.438806,14.52,1.23
NGC 4233,G,12.285467,7.624389,11.94,2.34
NGC 4234,G,12.285878,3.683056,12.88,1.15
NGC 4235,G,12.286078,7.191583,11.97,4.41
NGC 4236,G,12.278367,69.462583,9.77,23.50
NGC 4237,G,12.286506,15.323972,11.83,1.82
NGC 4238,G,12.282167,63.409917,14.13,1.73
NGC 4239,G,12.287481,16.531389,12.77,1.36
NGC 4240,G,12.290100,-9.951639,14.27,1.47
NGC 4241,G,12.299972,6.654194,13.05,1.46
NGC 4242,G,12.291717,45.619306,11.03,3.80
NGC 4243,Dup,12.290100,-9.951639,,
NGC 4244,G,12.291572,37.807111,10.18,16.22
NGC 4245,G,12.293547,29.608000,11.42,2.55
NGC 4246,G,12.299478,7.185917,12.72,2.14
NGC 4247,G,12.299467,7.273944,14.79,0.99
NGC 4248,G,12.297181,47.409194,12.58,2.01
NGC 4249,G,12.299831,5.598583,14.48,0.86
NGC 4250,G,12.290631,70.802583,12.90,1.87
NGC 4251,G,12.302292,28.175389,10.77,2.34
NGC 4252,G,12.308581,5.559472,14.65,1.19
NGC 4253,G,12.307364,29.812861,13.23,0.89
NGC 4254,G,12.313778,14.416500,9.84,5.04
NGC 4255,G,12.315597,4.786139,13.40,1.35
NGC 4256,G,12.311969,65.898250,12.68,3.87
NGC 4257,G,12.318464,5.725972,14.57,0.47
NGC 4258,G,12.315972,47.303972,9.29,16.98
NGC 4259,G,12.322836,5.376389,13.57,1.04
NGC 4260,G,12.322844,6.098667,11.55,2.51
NGC 4261,G,12.323117,5.825222,11.11,4.25
NGC 4262,G,12.325158,14.877667,11.46,1.74
NGC 4263,G,12.328389,-12.225556,13.64,1.16
NGC 4264,G,12.326600,5.846750,12.79,0.86
NGC 4265,Dup,12.328389,-12.225556,,
NGC 4266,G,12.328417,5.538278,13.42,2.00
NGC 4267,G,12.329233,12.798278,10.89,2.55
NGC 4268,G,12.329783,5.283778,12.71,1.51
NGC 4269,G,12.330331,6.014972,13.41,1.22
NGC 4270,G,12.330408,5.463444,12.18,1.88
NGC 4271,G,12.325722,56.736583,13.59,1.77
NGC 4272,G,12.329900,30.339083,14.04,1.02
NGC 4273,G,12.332244,5.343333,11.80,2.19
NGC 4274,G,12.330719,29.614472,10.42,3.63
NGC 4275,G,12.331272,27.621000,13.37,0.87
NGC 4276,G,12.335411,7.691861,13.56,1.34
NGC 4277,G,12.334367,5.341361,13.50,0.76
NGC 4278,G,12.335228,29.280750,10.21,2.89
NGC 4279,G,12.340278,-11.666611,15.13,1.17
NGC 4280,Other,12.342194,-11.652444,,
NGC 4281,G,12.339311,5.386389,11.31,2.85
NGC 4282,G,12.340086,5.572833,14.55,0.88
NGC 4283,G,12.339125,29.310944,12.32,1.23
NGC 4284,G,12.336839,58.092889,14.49,1.90
NGC 4285,G,12.344389,-11.641917,15.00,0.93
NGC 4286,G,12.345025,29.345889,14.51,1.08
NGC 4287,G,12.346806,5.639889,14.99,1.22
NGC 4288,G,12.343919,46.291667,12.91,1.70
NGC 4288 A,G,12.344603,46.255444,15.70,0.72
NGC 4289,G,12.350625,3.722139,14.32,4.26
NGC 4290,G,12.346536,58.092500,12.76,2.19
NGC 4291,G,12.338389,75.370833,11.42,1.93
NGC 4292,G,12.354572,4.595694,12.21,1.60
NGC 4293,G,12.353581,18.382389,10.17,6.24
NGC 4294,G,12.354953,11.510444,12.05,2.69
NGC 4295,G,12.352717,28.165111,14.87,0.51
NGC 4296,G,12.357886,6.653556,13.68,1.44
NGC 4297,G,12.357614,6.671028,12.92,0.64
NGC 4298,G,12.359100,14.606167,11.35,2.54
NGC 4299,G,12.361264,11.499917,12.47,1.48
NGC 4300,G,12.361519,5.384806,13.36,1.79
NGC 4301,G,12.374225,4.566278,13.12,1.14
NGC 4302,G,12.361800,14.598306,11.54,6.00
NGC 4303,G,12.365250,4.473639,10.25,6.89
NGC 4303 A,Dup,12.374225,4.566278,,
NGC 4304,G,12.370200,-33.484500,11.77,2.48
NGC 4305,G,12.367667,12.740917,12.61,2.30
NGC 4306,G,12.367808,12.787472,13.58,1.49
NGC 4307,G,12.368244,9.043639,12.71,3.44
NGC 4307 A,G,12.368700,8.990556,14.98,0.76
NGC 4308,G,12.365792,30.074361,13.25,0.94
NGC 4309,G,12.370106,7.144306,13.56,1.93
NGC 4310,G,12.373972,29.209028,13.44,1.93
NGC 4312,G,12.375378,15.537917,11.70,5.02
NGC 4313,G,12.377372,11.800944,12.42,3.80
NGC 4314,G,12.375506,29.895889,10.57,3.70
NGC 4315,*,12.379206,9.305389,,
NGC 4316,G,12.378400,9.332472,13.54,2.47
NGC 4317,Other,12.378328,31.037861,,
NGC 4318,G,12.378692,8.198278,14.20,0.73
NGC 4319,G,12.362186,75.322583,12.88,2.45
NGC 4320,G,12.382700,10.548333,14.91,0.94
NGC 4321,G,12.381897,15.821806,9.47,6.10
NGC 4322,*,12.378303,15.903278,13.40,
NGC 4323,G,12.383814,15.905583,13.76,1.23
NGC 4324,G,12.385050,5.250333,11.50,2.96
NGC 4325,G,12.385189,10.621194,13.30,1.23
NGC 4326,G,12.386564,6.072139,14.23,1.13
NGC 4327,*,12.385419,15.736500,16.10,
NGC 4328,G,12.388897,15.820389,14.19,1.60
NGC 4329,G,12.389086,-12.558611,14.65,1.08
NGC 4330,G,12.388125,11.367972,13.12,2.29
NGC 4331,G,12.376656,76.172472,14.71,1.58
NGC 4332,G,12.379656,65.843778,13.22,1.97
NGC 4333,G,12.389519,6.040722,14.33,0.80
NGC 4334,G,12.389967,7.473194,14.09,2.00
NGC 4335,G,12.383856,58.444556,13.64,1.85
NGC 4336,G,12.391619,19.426917,13.23,1.54
NGC 4337,OCl,12.400919,-58.123778,8.90,6.60
NGC 4338,Dup,12.373972,29.209028,,
NGC 4339,G,12.393042,6.081750,11.41,2.32
NGC 4340,G,12.393136,16.722361,11.15,2.82
NGC 4341,G,12.398211,7.107111,13.26,1.67
NGC 4342,G,12.394167,7.054000,12.51,1.25
NGC 4343,G,12.394083,6.954083,12.29,1.92
NGC 4344,G,12.393742,17.540861,13.31,1.34
NGC 4345,Dup,12.362186,75.322583,,
NGC 4346,G,12.391094,46.993833,12.14,3.13
NGC 4347,*,12.397900,-3.240417,,
NGC 4348,G,12.398331,-3.442917,12.28,2.67
NGC 4349,OCl,12.401678,-61.870444,7.40,6.30
NGC 4350,G,12.399408,16.693417,10.87,2.80
NGC 4351,G,12.400417,12.204778,12.55,1.58
NGC 4352,G,12.401394,11.218056,12.52,1.64
NGC 4353,G,12.400072,7.785194,13.41,1.05
NGC 4354,Dup,12.400417,12.204778,,
NGC 4355,G,12.448506,-0.877611,13.37,1.41
NGC 4356,G,12.404036,8.535861,13.41,2.01
NGC 4357,G,12.399672,48.779472,12.68,3.48
NGC 4358,G,12.400561,58.385222,14.18,1.15
NGC 4359,G,12.403103,31.521944,13.65,1.38
NGC 4360,G,12.406028,9.292778,13.32,1.40
NGC 4360 B,G,12.404089,9.266861,14.90,0.50
NGC 4361,PN,12.408544,-18.784833,10.90,1.05
NGC 4362,G,12.403128,58.360667,14.96,1.28
NGC 4363,G,12.391222,74.952222,14.54,0.79
NGC 4364,Dup,12.403128,58.360667,,
NGC 4365,G,12.407856,7.317667,9.43,5.12
NGC 4366,G,12.413058,7.353028,14.90,0.85
NGC 4368,Dup,12.385189,10.621194,,
NGC 4369,G,12.410056,39.383000,11.69,1.98
NGC 4370,G,12.415250,7.444889,13.84,1.62
NGC 4371,G,12.415397,11.704222,10.83,3.88
NGC 4372,GCl,12.429272,-72.659083,9.85,12.00
NGC 4373,G,12.421617,-39.759722,10.92,3.98
NGC 4373 A,G,12.427147,-39.319667,12.20,2.80
NGC 4373 B,G,12.445494,-39.134222,15.06,1.03
NGC 4374,G,12.417706,12.886972,9.79,7.41
NGC 4375,G,12.416797,28.558611,13.83,1.16
NGC 4376,G,12.421683,5.741194,13.81,1.32
NGC 4377,G,12.420094,14.762167,11.80,1.60
NGC 4378,G,12.421694,4.925139,11.29,2.09
NGC 4379,G,12.420761,15.607472,11.63,1.87
NGC 4380,G,12.422825,10.016806,11.29,3.35
NGC 4381,Dup,12.399672,48.779472,,
NGC 4382,G,12.423364,18.191500,9.05,6.95
NGC 4383,G,12.423756,16.470139,12.18,1.67
NGC 4384,G,12.419994,54.506222,13.06,1.27
NGC 4385,G,12.428556,0.572611,12.96,2.15
NGC 4386,G,12.407875,75.528917,11.69,2.52
NGC 4387,G,12.428244,12.810528,12.13,1.58
NGC 4388,G,12.429653,12.662083,11.02,5.38
NGC 4389,G,12.426417,45.684667,12.55,2.51
NGC 4390,G,12.430742,10.459056,13.34,1.52
NGC 4391,G,12.421886,64.933472,13.73,1.25
NGC 4392,G,12.421933,45.847472,14.29,1.58
NGC 4393,G,12.430897,27.561556,13.72,2.92
NGC 4394,G,12.432092,18.214056,11.03,3.48
NGC 4395,G,12.430239,33.546917,10.29,4.17
NGC 4396,G,12.433006,15.671472,12.64,2.97
NGC 4397,Other,12.432822,18.301028,,
NGC 4398,*,12.435397,10.686083,,
NGC 4399,Other,12.428614,33.516083,,
NGC 4400,Other,12.432197,33.514833,,
NGC 4401,Other,12.432658,33.528361,,
NGC 4402,G,12.435458,13.113333,11.78,3.52
NGC 4403,G,12.436886,-7.684944,13.49,1.58
NGC 4404,G,12.437836,-7.680833,14.25,1.56
NGC 4405,G,12.435319,16.181000,12.94,1.52
NGC 4406,G,12.436594,12.946222,8.86,11.53
NGC 4407,G,12.442292,12.610972,12.25,2.08
NGC 4408,G,12.438122,27.871167,15.15,0.62
NGC 4409,G,12.449583,2.494361,12.77,1.82
NGC 4410,GPair,12.441350,9.019667,,1.20
NGC 4410 A,G,12.441192,9.019861,16.08,0.62
NGC 4410 B,G,12.441550,9.019222,14.17,0.58
NGC 4410 C,G,12.443194,9.035472,14.78,0.85
NGC 4411,G,12.441694,8.872222,12.82,1.63
NGC 4411 B,G,12.446453,8.884611,12.41,1.92
NGC 4412,G,12.443356,3.964694,13.16,1.50
NGC 4413,Dup,12.442292,12.610972,,
NGC 4414,G,12.440861,31.223528,10.20,1.95
NGC 4415,G,12.444581,8.435694,13.59,1.28
NGC 4416,G,12.446311,7.919000,11.57,1.57
NGC 4417,G,12.447392,9.584250,11.22,3.09
NGC 4418,Dup,12.448506,-0.877611,,
NGC 4419,G,12.449011,15.047389,11.06,3.89
NGC 4420,Dup,12.449583,2.494361,,
NGC 4421,G,12.450706,15.461472,11.42,2.59
NGC 4422,G,12.453364,-5.831000,14.59,1.48
NGC 4423,G,12.452492,5.880167,13.88,2.05
NGC 4424,G,12.453225,9.420667,11.68,3.04
NGC 4425,G,12.453703,12.734722,11.95,3.08
NGC 4427,Dup,12.452925,27.838194,,
NGC 4428,G,12.457861,-8.167889,13.15,1.62
NGC 4429,G,12.457364,11.107722,10.08,5.30
NGC 4430,G,12.457336,6.262778,12.65,2.02
NGC 4431,G,12.457606,12.290278,12.97,1.53
NGC 4432,G,12.459158,6.233250,14.93,0.64
NGC 4433,G,12.460719,-8.278417,12.66,2.00
NGC 4434,G,12.460189,8.154333,12.12,1.42
NGC 4435,G,12.461247,13.078944,10.96,3.03
NGC 4436,G,12.461456,12.315889,13.19,1.66
NGC 4437,Dup,12.545997,0.115028,,
NGC 4438,G,12.462664,13.008833,10.92,9.16
NGC 4439,OCl,12.473986,-60.103222,8.40,4.50
NGC 4440,G,12.464881,12.293278,11.81,1.77
NGC 4441,G,12.455653,64.801500,12.67,4.13
NGC 4442,G,12.467744,9.803722,10.60,4.32
NGC 4443,Dup,12.484169,13.183750,,
NGC 4444,G,12.476781,-43.261750,13.06,2.27
NGC 4445,G,12.471092,9.436194,12.76,2.54
NGC 4446,G,12.468553,13.911750,14.58,0.98
NGC 4447,G,12.470147,13.899222,14.80,0.75
NGC 4448,G,12.470953,28.620306,11.11,1.58
NGC 4449,G,12.469750,44.093639,9.64,4.66
NGC 4450,G,12.474897,17.084944,10.87,5.46
NGC 4451,G,12.477931,9.258806,12.51,1.35
NGC 4452,G,12.478697,11.755028,11.90,3.36
NGC 4453,GPair,12.479778,6.507500,,1.20
NGC 4453 NED01,G,12.479669,6.512000,15.71,0.63
NGC 4453 NED02,G,12.479911,6.503556,17.82,0.34
NGC 4454,G,12.480764,-1.939194,11.93,2.17
NGC 4455,G,12.478919,22.820444,13.12,1.61
NGC 4456,G,12.464556,-30.097889,14.12,1.29
NGC 4457,G,12.483058,3.570583,10.57,2.79
NGC 4458,G,12.482658,13.241889,12.12,1.59
NGC 4459,G,12.483336,13.978361,10.25,4.17
NGC 4460,G,12.479322,44.864222,12.40,3.93
NGC 4461,G,12.484169,13.183750,11.02,3.61
NGC 4462,G,12.489228,-23.166361,11.85,3.60
NGC 4463,OCl,12.498672,-64.789667,7.20,4.80
NGC 4464,G,12.489247,8.156611,12.60,1.01
NGC 4465,G,12.489872,8.026000,15.22,0.26
NGC 4466,G,12.491825,7.696417,14.34,0.93
NGC 4467,G,12.491736,7.992861,14.15,0.59
NGC 4468,G,12.491917,14.049083,12.96,1.54
NGC 4469,G,12.491119,8.749917,11.04,2.86
NGC 4470,G,12.493828,7.824194,13.06,1.28
NGC 4471,G,12.493625,7.932750,15.24,0.44
NGC 4472,G,12.496322,8.000472,8.28,10.21
NGC 4473,G,12.496908,13.429361,10.09,4.27
NGC 4474,G,12.498208,14.068583,11.56,2.33
NGC 4475,G,12.496550,27.243333,13.85,1.10
NGC 4476,G,12.499744,12.348667,12.20,1.70
NGC 4477,G,12.500611,13.636611,10.31,3.70
NGC 4478,G,12.504839,12.328556,11.44,1.75
NGC 4479,G,12.505103,13.577639,12.52,1.43
NGC 4480,G,12.507439,4.246583,12.40,1.89
NGC 4481,G,12.496853,64.033000,14.76,1.23
NGC 4482,G,12.502869,10.779472,13.01,1.51
NGC 4483,G,12.511292,9.015667,12.18,1.65
NGC 4484,G,12.481300,-11.652056,14.21,1.26
NGC 4485,G,12.508647,41.701167,12.18,2.01
NGC 4486,G,12.513728,12.391111,9.00,7.11
NGC 4486 A,G,12.516031,12.270361,12.53,0.92
NGC 4486 B,G,12.508881,12.490167,13.38,0.38
NGC 4487,G,12.517906,-8.053917,11.45,3.46
NGC 4488,G,12.514269,8.360000,12.02,2.75
NGC 4489,G,12.514514,16.758861,12.68,1.72
NGC 4490,G,12.510067,41.643889,9.72,6.71
NGC 4491,G,12.515864,11.483528,12.43,1.64
NGC 4492,G,12.516586,8.077861,11.99,2.11
NGC 4493,G,12.518992,0.613694,14.72,1.52
NGC 4494,G,12.523361,25.775250,9.80,4.35
NGC 4495,G,12.523022,29.136472,13.46,1.34
NGC 4496,GPair,12.527778,3.932778,,3.50
NGC 4496 A,G,12.527558,3.939472,11.59,3.37
NGC 4496 B,G,12.528022,3.926333,14.52,1.05
NGC 4497,G,12.525703,11.624722,12.46,2.00
NGC 4498,G,12.527656,16.852778,12.76,2.88
NGC 4499,G,12.534706,-39.982472,13.14,2.01
NGC 4500,G,12.522822,57.964639,12.52,1.53
NGC 4501,G,12.533100,14.420389,10.33,8.65
NGC 4502,G,12.534264,16.687722,14.56,1.04
NGC 4503,G,12.535064,11.176417,10.97,3.48
NGC 4504,G,12.538181,-7.563444,11.61,3.18
NGC 4505,Dup,12.527558,3.939472,,
NGC 4506,G,12.536258,13.419611,13.56,1.63
NGC 4507,G,12.593508,-39.909250,13.13,1.39
NGC 4509,G,12.551886,32.091556,14.08,0.67
NGC 4510,G,12.529781,64.233806,14.07,1.46
NGC 4511,G,12.535586,56.471167,14.52,0.92
NGC 4512,G,12.546569,63.939194,12.97,2.57
NGC 4513,G,12.533756,66.332583,13.99,2.06
NGC 4514,G,12.545269,29.712389,13.98,1.00
NGC 4515,G,12.551381,16.265528,12.65,1.35
NGC 4516,G,12.552094,14.574944,13.53,1.75
NGC 4517,G,12.545997,0.115028,10.48,9.02
NGC 4517 A,G,12.541153,0.389667,12.24,2.05
NGC 4518,G,12.553267,7.851639,14.53,1.18
NGC 4519,G,12.558403,8.654750,12.00,2.33
NGC 4519 A,G,12.556864,8.690750,15.71,0.58
NGC 4520,G,12.563861,-7.375556,14.65,0.79
NGC 4521,Dup,12.546569,63.939194,,
NGC 4522,G,12.561031,9.175028,12.93,3.51
NGC 4523,G,12.563333,15.168306,13.61,1.24
NGC 4524,G,12.565108,-12.027611,14.23,1.25
NGC 4525,G,12.564206,30.277472,12.98,2.00
NGC 4526,G,12.567525,7.699528,9.59,6.95
NGC 4527,G,12.569006,2.653667,10.50,6.30
NGC 4528,G,12.568353,11.321250,11.97,1.60
NGC 4529,G,12.547681,20.183500,15.09,1.11
NGC 4530,*,12.563253,41.353472,,
NGC 4531,G,12.571081,13.075333,12.36,3.03
NGC 4532,G,12.572036,6.467694,11.92,2.49
NGC 4533,G,12.572783,2.325361,14.25,1.82
NGC 4534,G,12.568172,35.518333,13.15,2.78
NGC 4535,G,12.572308,8.197750,9.89,8.15
NGC 4536,G,12.574181,2.188139,10.48,7.08
NGC 4537,G,12.580253,50.805167,15.20,1.34
NGC 4538,G,12.578028,3.323667,14.55,0.71
NGC 4539,G,12.576317,18.202694,12.05,2.74
NGC 4540,G,12.580797,15.551722,12.31,2.19
NGC 4541,G,12.586294,-0.221139,13.94,1.63
NGC 4542,Dup,12.580253,50.805167,,
NGC 4543,G,12.588956,6.115083,14.27,1.02
NGC 4544,G,12.593492,3.034528,13.84,1.93
NGC 4545,G,12.576153,63.525056,13.14,2.43
NGC 4546,G,12.591531,-3.793194,10.57,3.16
NGC 4547,G,12.581067,58.916778,15.01,1.19
NGC 4548,G,12.590681,14.496333,10.96,5.55
NGC 4549,G,12.589242,58.949667,15.95,0.60
NGC 4550,G,12.591828,12.220833,12.03,3.16
NGC 4551,G,12.593875,12.263972,11.98,1.71
NGC 4552,G,12.594392,12.556333,10.08,8.13
NGC 4553,G,12.602111,-39.438667,12.20,2.59
NGC 4555,G,12.594772,26.523111,13.40,1.40
NGC 4556,G,12.596072,26.908889,14.24,1.31
NGC 4557,Other,12.597150,27.053778,,
NGC 4558,G,12.597958,26.992139,14.93,0.73
NGC 4559,G,12.599347,27.960000,9.92,10.57
NGC 4559 A,G,12.614844,27.862028,14.49,0.40
NGC 4559 B,G,12.614981,27.749111,15.33,0.62
NGC 4559 C,HII,12.597811,27.932083,,
NGC 4560,Dup,12.567525,7.699528,,
NGC 4561,G,12.602278,19.322917,12.61,1.32
NGC 4562,G,12.593000,25.850000,14.37,1.93
NGC 4563,G,12.603578,26.941444,15.55,0.56
NGC 4564,G,12.607494,11.439278,11.26,3.13
NGC 4565,G,12.605772,25.987667,10.86,16.75
NGC 4565 A,Dup,12.593000,25.850000,,
NGC 4565 B,G,12.594914,26.222194,15.11,0.80
NGC 4565 C,G,12.594839,26.285833,16.43,0.96
NGC 4566,G,12.600031,54.220972,13.23,1.08
NGC 4567,G,12.609086,11.258000,11.32,2.74
NGC 4568,G,12.609517,11.238889,10.80,4.31
NGC 4569,G,12.613831,13.162944,9.54,9.12
NGC 4570,G,12.614833,7.246639,11.11,3.88
NGC 4571,G,12.615661,14.217361,11.29,3.56
NGC 4572,G,12.595917,74.245556,14.82,1.47
NGC 4573,G,12.628831,-43.621139,12.92,2.49
NGC 4574,G,12.628753,-35.517639,12.99,1.83
NGC 4575,G,12.630867,-40.537361,12.60,2.06
NGC 4576,G,12.625989,4.367694,13.49,1.22
NGC 4577,G,12.653456,6.012306,13.84,1.42
NGC 4578,G,12.625156,9.555083,11.40,2.50
NGC 4579,G,12.628756,11.818194,10.30,5.01
NGC 4580,G,12.630108,5.368528,12.57,1.87
NGC 4581,G,12.634769,1.477750,12.38,1.62
NGC 4582,*,12.636167,0.182750,14.28,
NGC 4583,G,12.634594,33.458833,14.47,1.51
NGC 4584,G,12.638297,13.109889,13.76,1.61
NGC 4585,G,12.637022,28.937028,14.22,0.79
NGC 4586,G,12.641222,4.319083,11.58,3.43
NGC 4587,G,12.643172,2.657333,13.79,1.32
NGC 4588,G,12.645953,6.768167,14.96,1.19
NGC 4589,G,12.623608,74.191917,10.74,2.93
NGC 4590,GCl,12.657781,-26.743028,7.96,6.60
NGC 4591,Dup,12.653456,6.012306,,
NGC 4592,G,12.655206,-0.532000,11.88,4.10
NGC 4593,G,12.660953,-5.344250,11.43,2.40
NGC 4594,G,12.666508,-11.623056,8.59,8.45
NGC 4595,G,12.664419,15.297806,12.94,1.52
NGC 4596,G,12.665542,10.176139,10.46,3.93
NGC 4597,G,12.670258,-5.799278,12.87,3.55
NGC 4598,G,12.669981,8.383750,13.54,1.50
NGC 4599,G,12.674192,1.196917,13.49,1.71
NGC 4600,G,12.673044,3.117750,13.27,1.42
NGC 4601,G,12.679650,-40.893056,13.91,1.82
NGC 4602,G,12.676903,-5.133000,11.75,1.29
NGC 4603,G,12.682003,-40.976389,11.67,2.60
NGC 4603 A,G,12.660256,-40.740028,14.27,1.84
NGC 4603 B,G,12.674928,-41.069833,15.43,1.30
NGC 4603 C,G,12.678642,-40.763361,14.24,1.83
NGC 4603 D,G,12.702250,-40.820861,13.20,1.62
NGC 4604,G,12.679183,-5.302889,14.40,1.06
NGC 4605,G,12.666494,61.609194,10.26,5.87
NGC 4606,G,12.682650,11.912222,11.90,2.47
NGC 4607,G,12.686778,11.886639,12.79,2.86
NGC 4608,G,12.687025,10.155667,11.08,2.88
NGC 4609,OCl,12.704675,-62.995750,6.90,5.40
NGC 4610,Dup,12.493828,7.824194,,
NGC 4611,G,12.690403,13.729528,14.96,1.24
NGC 4612,G,12.692431,7.314889,12.10,2.57
NGC 4613,G,12.691375,26.088611,15.43,0.52
NGC 4614,G,12.692075,26.042667,14.32,1.00
NGC 4615,G,12.693700,26.072833,13.89,1.54
NGC 4616,G,12.704569,-40.642056,13.32,1.31
NGC 4617,G,12.684964,50.393417,14.10,2.81
NGC 4618,G,12.692458,41.150778,10.78,3.56
NGC 4619,G,12.695708,35.062778,13.50,1.37
NGC 4620,G,12.699822,12.942778,13.38,1.60
NGC 4621,G,12.700622,11.647028,9.56,4.55
NGC 4622,G,12.710450,-40.744222,13.01,1.81
NGC 4622 A,G,12.730308,-40.714611,14.68,0.70
NGC 4622 B,G,12.730725,-40.717472,15.27,1.15
NGC 4623,G,12.702969,7.676944,13.14,2.23
NGC 4624,Dup,12.751664,3.055778,,
NGC 4625,G,12.697978,41.273972,12.46,1.41
NGC 4626,G,12.707031,-7.044278,13.71,1.63
NGC 4627,G,12.699911,32.573556,12.48,2.36
NGC 4628,G,12.707017,-6.971000,14.50,1.64
NGC 4629,G,12.709075,-1.350667,13.90,1.03
NGC 4630,G,12.708647,3.960250,13.04,1.66
NGC 4631,G,12.702225,32.541500,9.24,14.45
NGC 4632,G,12.708897,-0.082611,11.86,2.56
NGC 4633,G,12.710383,14.357194,13.12,1.77
NGC 4634,G,12.711378,14.295833,12.33,2.47
NGC 4635,G,12.710900,19.945306,13.00,1.94
NGC 4636,G,12.713842,2.687778,9.99,6.35
NGC 4637,G,12.715028,11.438278,14.89,1.29
NGC 4638,G,12.713172,11.442500,11.12,2.31
NGC 4639,G,12.714553,13.257389,11.60,2.87
NGC 4640,G,12.716047,12.286972,14.17,1.61
NGC 4641,G,12.718794,12.051194,13.72,1.28
NGC 4642,G,12.721606,-0.644250,13.81,1.55
NGC 4643,G,12.722261,1.978278,10.65,2.24
NGC 4644,G,12.711850,55.145500,13.84,1.51
NGC 4645,G,12.736108,-41.749944,11.83,1.97
NGC 4645 A,G,12.718214,-41.358917,12.39,3.03
NGC 4645 B,G,12.725328,-41.362528,12.99,2.16
NGC 4646,G,12.714478,54.856000,13.31,0.63
NGC 4647,G,12.725642,11.581861,11.60,2.75
NGC 4648,G,12.695664,74.420944,12.03,1.41
NGC 4649,G,12.727772,11.552694,8.79,6.78
NGC 4650,G,12.738775,-40.731806,11.80,3.05
NGC 4650 A,G,12.746961,-40.714306,13.58,1.46
NGC 4651,G,12.728508,16.393389,10.82,3.87
NGC 4652,G,12.722153,58.964889,15.34,1.10
NGC 4653,G,12.730808,-0.561222,12.36,2.31
