name,type,ra_hours,dec_degrees,magnitude,size_arcmin
IC 4103,G,13.038625,38.017500,15.88,0.76
IC 4104,G,13.038367,38.592417,15.95,0.51
IC 4105,G,13.038611,38.271278,16.47,0.48
IC 4106,G,13.044011,28.114583,15.39,0.74
IC 4107,G,13.044964,21.997389,16.62,0.89
IC 4108,G,13.042092,38.478500,15.40,0.71
IC 4109,*,13.049436,19.003694,,
IC 4110,G,13.049525,19.226972,16.57,0.20
IC 4111,G,13.049047,28.070417,15.64,0.73
IC 4112,*,13.045878,37.212167,,
IC 4113,G,13.050919,20.473389,16.69,0.37
IC 4114,G,13.044953,40.104528,16.56,0.46
IC 4115,G,13.046869,37.223222,15.87,0.56
IC 4116,*,13.052811,19.083361,,
IC 4117,*,13.046833,40.524889,,
IC 4118,G,13.047694,38.292944,15.38,0.63
IC 4119,G,13.054214,19.232778,17.44,0.43
IC 4120,*,13.050431,37.081667,,
IC 4121,*,13.055978,19.282306,,
IC 4122,G,13.056786,20.196917,14.16,0.84
IC 4123,G,13.051617,38.314472,15.60,0.55
IC 4124,G,13.058769,22.846806,16.82,0.38
IC 4125,G,13.059714,18.803389,15.75,1.01
IC 4126,*,13.060125,19.323444,,
IC 4127,G,13.054833,38.046917,15.93,0.58
IC 4128,G,13.061456,20.216639,16.40,0.40
IC 4129,G,13.062214,18.877139,17.04,0.47
IC 4130,G,13.062942,19.271528,14.30,1.20
IC 4131,G,13.057106,38.951278,16.39,0.38
IC 4132,*,13.059400,38.377583,,
IC 4133,G,13.064111,27.988389,15.34,0.57
IC 4134,Dup,13.034486,-11.378417,,
IC 4135,G,13.060386,40.248972,16.06,0.67
IC 4136,Dup,13.071975,-7.649444,,
IC 4137,G,13.066472,22.739972,16.52,0.39
IC 4138,G,13.067253,20.665500,16.61,0.38
IC 4139,G,13.067819,19.294972,15.41,0.64
IC 4140,G,13.068344,20.096361,17.54,0.32
IC 4141,G,13.068814,19.210639,15.31,0.66
IC 4142,*,13.063108,38.195083,,
IC 4143,*,13.062639,40.207083,,
IC 4144,G,13.063908,36.943389,15.88,0.96
IC 4145,G,13.063825,38.286583,16.75,0.71
IC 4146,G,13.069550,19.278250,15.93,0.52
IC 4147,G,13.069286,20.250889,17.35,0.32
IC 4148,G,13.069636,19.259167,16.70,0.41
IC 4149,G,13.069672,22.289667,15.50,0.65
IC 4150,*,13.070289,21.986722,,
IC 4151,GTrpl,13.066372,36.857889,,0.40
IC 4151 NED01,G,13.066411,36.858028,17.58,0.47
IC 4151 NED02,G,13.066483,36.858444,18.01,0.30
IC 4152,G,13.066239,38.198611,15.92,0.75
IC 4153,*,13.074047,19.044972,,
IC 4154,G,13.074519,23.575028,15.50,0.62
IC 4155,*,13.069139,40.015444,,
IC 4156,Dup,13.082211,-7.947694,,
IC 4157,*,13.071828,38.663583,,
IC 4158,G,13.073511,36.479889,15.74,0.76
IC 4159,G,13.079442,22.242139,17.20,0.33
IC 4160,G,13.080017,22.892472,16.90,0.43
IC 4161,G,13.076478,39.977472,16.04,0.71
IC 4162,G,13.084164,20.554806,16.97,0.33
IC 4163,G,13.085558,20.770722,16.39,0.40
IC 4164,G,13.087358,20.547111,16.81,0.45
IC 4165,G,13.082489,39.924917,17.95,0.64
IC 4166,G,13.088497,31.442306,15.15,1.01
IC 4167,G,13.091875,21.910028,16.82,0.40
IC 4168,G,13.086308,40.049694,15.36,0.65
IC 4169,GPair,13.086692,38.772472,,0.60
IC 4169 NED01,G,13.086669,38.770694,19.09,0.15
IC 4169 NED02,G,13.086811,38.773556,16.41,0.51
IC 4170,GPair,13.093014,21.135028,,0.80
IC 4170 NED01,G,13.093053,21.134944,12.70,0.51
IC 4170 NED02,G,13.093131,21.129694,18.93,0.26
IC 4171,G,13.088558,36.102889,15.92,0.71
IC 4172,G,13.109267,22.850389,16.21,0.49
IC 4173,Dup,13.065203,-11.505056,,
IC 4174,*,13.091267,36.396417,,
IC 4175,G,13.096519,20.374694,16.84,0.40
IC 4176,Dup,13.065761,-11.498056,,
IC 4177,G,13.108042,-13.571639,14.96,0.87
IC 4178,G,13.094861,36.017472,16.19,0.63
IC 4179,*,13.096083,37.197806,,
IC 4180,G,13.115692,-23.917111,13.60,1.38
IC 4181,G,13.101783,21.493889,16.15,0.53
IC 4182,G,13.097094,37.604889,11.61,6.01
IC 4183,G,13.103211,21.504361,16.72,0.46
IC 4184,G,13.097714,38.837389,15.54,0.33
IC 4185,GPair,13.103511,21.773028,,1.00
IC 4185 NED01,G,13.103492,21.769250,16.59,0.55
IC 4185 NED02,G,13.103547,21.775861,18.03,0.32
IC 4187,G,13.099894,36.298472,15.53,0.55
IC 4188,G,13.100647,36.328222,16.36,0.46
IC 4189,G,13.100986,35.980333,14.42,1.25
IC 4190,*,13.101772,37.610028,,
IC 4191,PN,13.146453,-67.643750,10.60,0.08
IC 4192,Other,13.102389,37.605556,,
IC 4193,G,13.101758,39.423611,15.51,0.49
IC 4194,*,13.102164,38.873583,,
IC 4195,*,13.104286,37.039778,,
IC 4196,Dup,13.126039,-24.008556,,
IC 4197,G,13.134536,-23.796861,12.48,1.84
IC 4198,Dup,13.128561,24.810583,,
IC 4199,*,13.125742,35.859833,,
IC 4200,G,13.159656,-51.968583,13.82,1.69
IC 4201,G,13.130894,35.834861,15.50,0.66
IC 4202,G,13.142106,24.700778,14.96,1.74
IC 4203,*,13.138631,40.427889,,
IC 4204,G,13.139328,39.461167,15.93,0.95
IC 4205,Dup,13.144925,52.774278,,
IC 4206,*,13.156094,39.022250,,
IC 4207,G,13.157425,37.822944,16.61,0.49
IC 4208,*,13.160553,37.255583,,
IC 4209,G,13.172914,-7.170694,14.48,1.28
IC 4210,Dup,13.179903,29.709889,,
IC 4211,*,13.182356,37.176250,,
IC 4212,G,13.200831,-6.992500,13.69,0.33
IC 4213,G,13.203117,35.669694,13.98,2.48
IC 4214,G,13.295192,-32.101694,11.40,2.96
IC 4215,G,13.271342,25.405222,13.88,1.55
IC 4216,G,13.283853,-10.770000,13.69,2.05
IC 4217,G,13.287022,-13.154083,15.26,0.68
IC 4218,G,13.284281,-2.261278,14.73,1.20
IC 4219,G,13.308261,-31.630889,12.99,1.12
IC 4220,G,13.298422,-13.605472,14.89,0.85
IC 4221,G,13.308431,-14.608889,13.58,1.54
IC 4222,Dup,13.327936,-27.428972,,
IC 4223,G,13.315336,7.795500,15.38,0.72
IC 4224,G,13.318069,-2.515306,14.84,0.88
IC 4225,G,13.333597,31.981389,14.97,1.64
IC 4226,G,13.341781,32.003917,15.12,0.49
IC 4227,G,13.348189,32.190778,15.55,0.54
IC 4228,G,13.359472,25.516250,15.12,0.80
IC 4229,G,13.373925,-2.418278,14.30,0.80
IC 4230,G,13.366444,26.733861,15.06,1.19
IC 4231,G,13.387050,-26.300389,14.29,2.06
IC 4232,G,13.389569,-26.109500,14.57,1.19
IC 4233,Dup,13.414008,-30.307528,,
IC 4234,G,13.383297,27.116417,14.76,0.78
IC 4235,G,13.398047,-12.743361,16.13,0.91
IC 4236,Dup,13.390958,6.392556,,
IC 4237,G,13.409100,-21.136833,13.22,2.14
IC 4238,G,13.399986,30.932417,15.93,0.87
IC 4239,G,13.407064,30.959278,15.19,0.88
IC 4240,G,13.407656,30.977917,15.87,0.54
IC 4241,G,13.412931,26.738417,15.38,0.62
IC 4242,G,13.411367,31.026500,16.02,0.58
IC 4243,G,13.430900,-27.626889,15.19,0.50
IC 4244,G,13.415631,26.463528,15.42,0.81
IC 4245,G,13.433069,-26.677722,15.25,0.73
IC 4246,G,13.433403,-26.678056,15.34,0.62
IC 4247,G,13.445675,-30.362417,14.28,1.38
IC 4248,G,13.446450,-29.881361,14.80,1.04
IC 4249,G,13.451822,-27.956389,13.92,1.43
IC 4250,G,13.435817,26.477167,15.55,0.55
IC 4251,G,13.456744,-29.444361,14.97,0.98
IC 4252,G,13.457778,-27.324778,13.05,2.00
IC 4253,G,13.458992,-27.872139,14.80,1.41
IC 4254,G,13.462603,-27.222528,15.60,0.75
IC 4255,G,13.466700,-27.354306,13.37,1.34
IC 4256,G,13.450886,30.976833,15.50,0.66
IC 4257,Other,13.455647,46.867000,,
IC 4258,G,13.464794,28.508194,15.08,0.85
IC 4259,G,13.491153,-30.134944,15.39,0.99
IC 4260,G,13.494561,-28.266083,15.68,1.17
IC 4261,G,13.496572,-28.006361,14.74,1.17
IC 4262,G,13.506417,-28.270583,15.62,1.18
IC 4263,G,13.475886,46.927194,15.22,1.71
IC 4264,G,13.504922,-27.928444,14.96,1.88
IC 4265,G,13.506381,-25.765556,15.47,0.84
IC 4266,G,13.484897,37.611750,16.17,0.55
IC 4267,G,13.510028,-26.256056,15.20,1.30
IC 4268,G,13.486758,37.660500,16.28,0.63
IC 4269,G,13.489178,37.623083,,0.46
IC 4270,G,13.513636,-25.333667,14.69,0.95
IC 4271,GPair,13.489278,37.411667,,0.80
IC 4271 NED01,G,13.489289,37.414028,15.35,0.87
IC 4271 NED02,G,13.489253,37.409667,15.00,0.30
IC 4272,G,13.521267,-29.957361,15.66,0.98
IC 4273,G,13.524961,-28.893444,15.25,0.95
IC 4274,Dup,13.559142,-65.974056,,
IC 4275,G,13.530917,-29.732389,16.60,0.95
IC 4276,G,13.535072,-28.156833,15.37,1.32
IC 4277,G,13.504644,47.314167,,0.67
IC 4278,G,13.507653,47.246889,17.79,0.43
IC 4279,G,13.541936,-27.127472,15.48,0.68
IC 4280,G,13.548167,-24.207139,12.84,1.13
IC 4281,G,13.543958,-27.169639,14.48,1.30
IC 4282,G,13.522158,47.183861,17.83,0.40
IC 4283,G,13.536300,28.389111,15.36,0.65
IC 4284,G,13.525539,46.795111,17.27,0.32
IC 4285,G,13.529317,46.821611,17.88,0.32
IC 4286,G,13.559903,-27.631222,15.96,0.41
IC 4287,GPair,13.544167,25.441111,,1.00
IC 4287 NED01,G,13.544158,25.441111,15.27,0.96
IC 4287 NED02,G,13.544350,25.440194,,0.22
IC 4288,G,13.575117,-27.304222,14.76,1.36
IC 4289,G,13.579947,-27.127083,14.35,1.40
IC 4290,G,13.588772,-28.021806,13.32,1.35
IC 4291,OCl,13.615669,-62.093111,9.70,5.10
IC 4292,G,13.596278,-27.673861,15.20,0.56
IC 4293,G,13.600628,-25.882306,13.50,2.19
IC 4294,G,13.608675,-28.781139,15.62,0.93
IC 4295,G,13.609572,-29.089444,15.12,1.04
IC 4296,G,13.610842,-33.965833,10.51,4.62
IC 4297,G,13.588681,26.424778,15.57,0.88
IC 4298,G,13.609647,-26.553861,14.17,1.60
IC 4299,G,13.613189,-34.065806,12.66,1.87
IC 4300,G,13.590333,33.419806,15.74,0.23
IC 4301,G,13.593278,33.374500,15.77,1.29
IC 4302,G,13.593319,33.479583,16.14,1.36
IC 4303,G,13.621728,-28.657972,15.26,0.98
IC 4304,G,13.599411,33.430028,14.74,1.31
IC 4305,G,13.599547,33.473917,14.80,0.98
IC 4306,G,13.605456,33.423444,15.43,1.10
IC 4307,G,13.610047,27.242194,15.08,0.66
IC 4308,Other,13.614544,32.733361,,
IC 4309,G,13.647233,-29.662722,15.47,0.77
IC 4310,G,13.649206,-25.845722,13.33,2.38
IC 4311,G,13.668878,-51.036139,14.07,1.11
IC 4312,G,13.675250,-51.070889,13.42,1.21
IC 4313,G,13.639086,26.759778,16.02,0.59
IC 4314,G,13.640297,26.742500,14.94,0.91
IC 4315,G,13.667553,-25.474556,15.05,1.60
IC 4316,G,13.671781,-28.892222,13.97,1.38
IC 4317,G,13.696061,27.106361,16.21,0.51
IC 4318,G,13.722969,-28.967944,14.54,1.08
IC 4319,G,13.724047,-29.803472,14.32,1.61
IC 4320,G,13.734367,-27.231694,14.25,1.31
IC 4321,G,13.742014,-30.139583,15.16,1.02
IC 4322,G,13.728931,25.392139,15.50,0.69
IC 4323,G,13.751911,-28.651250,15.91,1.10
IC 4324,G,13.757586,-30.227222,14.82,0.90
IC 4325,G,13.794347,-29.434361,14.75,1.20
IC 4326,G,13.805969,-29.626389,14.40,1.00
IC 4327,G,13.812167,-30.217500,13.91,1.15
IC 4328,G,13.817472,-29.937028,14.92,1.07
IC 4329,G,13.818142,-30.295861,10.97,4.74
IC 4330,G,13.787458,-28.331806,14.72,1.29
IC 4331,G,13.823503,25.154667,15.73,0.63
IC 4332,G,13.831264,25.190889,15.30,0.85
IC 4333,G,14.089053,-84.272694,14.80,1.80
IC 4334,G,13.830075,29.694083,15.51,0.59
IC 4335,*,13.829186,33.673639,,
IC 4336,G,13.845381,39.706778,14.00,1.37
IC 4337,G,13.872022,14.271917,15.22,0.77
IC 4338,Dup,13.881794,-1.114639,,
IC 4339,*,13.891342,37.539028,11.50,
IC 4340,G,13.892647,37.386972,14.58,1.27
IC 4341,G,13.892847,37.522250,14.78,0.92
IC 4342,G,13.906142,25.153083,15.26,1.09
IC 4343,G,13.915500,25.122639,15.13,1.05
IC 4344,G,13.920164,25.021444,14.98,1.10
IC 4345,G,13.920386,25.051806,14.23,1.23
IC 4346,G,13.927936,25.153056,14.98,0.73
IC 4347,Dup,13.962186,-39.978417,,
IC 4348,G,13.929192,25.203111,15.59,1.13
IC 4349,G,13.929539,25.151917,15.13,1.04
IC 4350,G,13.953867,-25.245806,13.71,1.88
IC 4351,G,13.965072,-29.315722,11.62,6.55
IC 4352,G,13.973644,-34.517333,13.58,1.82
IC 4353,Other,13.951028,37.729056,,
IC 4354,G,13.975250,-12.605361,15.33,1.36
IC 4355,G,13.968367,28.422694,15.17,0.43
IC 4356,G,13.979194,37.490667,15.86,0.54
IC 4357,G,14.012136,31.894167,14.83,0.93
IC 4358,G,14.059494,-10.151250,14.92,1.39
IC 4359,G,14.089814,-45.269778,13.81,1.18
IC 4360,G,14.072594,-11.424833,15.88,0.78
IC 4361,G,14.068742,-9.768889,,0.66
IC 4362,G,14.089506,-41.818972,13.43,1.81
IC 4363,G,14.070083,-9.641639,15.09,0.45
IC 4364,G,14.072144,-9.993278,14.76,0.91
IC 4365,Dup,14.063150,9.523694,,
IC 4366,G,14.086522,-33.760111,12.74,1.63
IC 4367,G,14.093494,-39.203361,13.01,1.64
IC 4368,G,14.079567,-9.962250,14.95,0.55
IC 4369,G,14.068297,33.320722,16.20,0.44
IC 4370,G,14.069406,33.346000,15.88,0.44
IC 4371,G,14.069686,33.307806,15.13,0.81
IC 4372,G,14.096136,-10.900083,16.18,0.48
IC 4373,G,14.095325,25.231361,15.26,0.82
IC 4374,G,14.124933,-27.017861,13.68,1.80
IC 4375,Dup,14.134197,-33.314917,,
IC 4376,Other,14.180686,-30.792750,,
IC 4377,G,14.283003,-75.647194,13.95,1.98
IC 4378,G,14.202658,-34.265333,14.55,1.54
IC 4379,G,14.202844,-34.272722,15.52,0.92
IC 4380,G,14.167256,37.549861,15.18,0.73
IC 4381,Dup,14.182567,25.497222,,
IC 4382,G,14.184039,25.519361,15.46,0.64
IC 4383,Dup,14.203533,15.868889,,
IC 4384,G,14.198894,27.113917,14.91,1.13
IC 4385,Other,14.242144,-42.323611,,
IC 4386,G,14.250658,-43.961333,12.75,2.57
IC 4387,G,14.250486,-43.990111,14.91,1.26
IC 4388,G,14.267633,-31.752639,14.32,1.14
IC 4389,G,14.279500,-40.552500,15.30,0.83
IC 4390,G,14.283111,-44.977333,13.82,1.95
IC 4391,G,14.274178,-31.684972,14.44,0.98
IC 4392,Other,14.264769,-13.051250,,
IC 4393,G,14.296931,-31.349083,13.74,2.30
IC 4394,Other,14.272878,39.697694,,
IC 4395,G,14.289189,26.857444,15.00,1.16
IC 4396,G,14.291733,28.800000,14.99,0.63
IC 4397,G,14.299644,26.412556,14.10,1.08
IC 4398,G,14.300956,28.866389,15.17,0.62
IC 4399,G,14.306656,26.385889,15.38,0.71
IC 4400,Other,14.370403,-60.569806,,
IC 4401,G,14.323631,-4.489139,14.44,1.50
IC 4402,G,14.353636,-46.297889,11.82,5.78
IC 4403,G,14.304686,31.653833,14.80,1.23
IC 4404,*,14.180603,78.628306,,
IC 4405,G,14.321275,26.298583,14.67,1.35
IC 4406,PN,14.374022,-44.150194,10.20,0.58
IC 4407,G,14.393572,-5.983222,14.75,1.48
IC 4408,G,14.353636,29.993500,14.89,0.83
IC 4409,G,14.359250,31.585528,15.04,0.79
IC 4410,G,14.370542,17.397333,15.59,0.79
IC 4411,Other,14.416972,-35.020611,,
IC 4412,Dup,14.386197,26.265806,,
IC 4413,G,14.382589,37.527417,15.50,0.51
IC 4414,Dup,14.395164,28.347861,,
IC 4415,G,14.407422,16.639611,16.10,0.62
IC 4416,G,14.404839,29.635806,15.50,0.92
IC 4417,G,14.414914,17.037917,15.58,1.11
IC 4418,G,14.424233,25.526278,14.84,0.94
IC 4419,G,14.431853,16.632528,16.06,0.79
IC 4420,G,14.427614,25.378361,15.44,0.67
IC 4421,G,14.475364,-37.583750,12.37,1.43
IC 4422,G,14.433092,30.473722,15.21,0.74
IC 4423,G,14.438261,26.246139,15.45,1.02
IC 4424,Dup,14.458992,4.821611,,
IC 4425,G,14.445606,27.189528,15.19,0.64
IC 4426,G,14.454747,16.830972,15.59,0.69
IC 4427,G,14.449881,26.863972,15.33,0.86
IC 4428,G,14.457097,16.190833,15.71,0.76
IC 4429,G,14.460381,16.899861,15.46,1.02
IC 4430,G,14.488722,-33.455111,12.98,2.47
IC 4431,Dup,14.452639,30.948222,,
IC 4432,G,14.480489,-39.552194,16.37,0.85
IC 4433,G,14.464819,16.195556,16.31,0.48
IC 4434,G,14.465206,16.207167,15.51,0.64
IC 4435,G,14.456744,37.471444,15.11,0.94
IC 4436,G,14.466161,26.504500,14.75,1.20
IC 4438,G,14.476242,17.334556,15.94,0.48
IC 4439,G,14.477789,17.024750,15.81,0.67
IC 4440,G,14.483122,17.320583,15.56,0.77
IC 4441,G,14.527394,-43.418444,11.84,1.95
IC 4442,G,14.479242,28.964250,15.13,0.85
IC 4443,G,14.488192,16.181556,16.25,0.62
IC 4444,Dup,14.527394,-43.418444,,
IC 4445,G,14.531836,-46.035306,15.00,1.19
IC 4446,G,14.483700,37.463139,15.77,0.77
IC 4447,G,14.488328,30.832222,14.66,0.82
IC 4448,G,14.674433,-78.809222,13.51,1.10
IC 4449,G,14.522664,15.240861,15.71,0.72
IC 4450,G,14.536761,28.556833,15.30,0.98
IC 4451,G,14.576983,-36.285833,13.34,1.79
IC 4452,G,14.540953,27.427417,14.93,0.50
IC 4453,G,14.574625,-27.518556,12.19,2.09
IC 4454,G,14.554636,17.711806,16.70,0.45
IC 4455,Dup,14.562117,-14.619694,,
IC 4456,G,14.569214,16.184028,16.08,0.58
IC 4457,G,14.574689,18.224694,16.00,0.46
IC 4458,G,14.634964,-39.505972,17.03,0.59
IC 4459,G,14.575611,30.974667,15.39,0.89
IC 4460,G,14.576814,30.279389,15.61,0.55
IC 4461,G,14.583439,26.531917,16.70,0.41
IC 4462,G,14.583861,26.543917,15.33,0.74
IC 4463,G,14.596944,16.019278,15.42,0.81
IC 4464,G,14.630278,-36.878000,13.66,1.68
IC 4465,G,14.597544,15.572917,16.53,0.56
IC 4466,G,14.613364,18.343778,15.60,1.00
IC 4467,G,14.614908,18.370639,15.99,0.54
IC 4468,G,14.640761,-22.367611,13.77,2.30
IC 4469,G,14.622358,18.249333,15.45,1.67
IC 4470,G,14.473025,78.885611,14.93,0.89
IC 4471,Dup,14.608906,41.685889,,
IC 4472,G,14.669678,-44.314583,13.96,2.69
IC 4473,GTrpl,14.631706,15.861667,,1.20
IC 4473 NED01,G,14.631775,15.860694,15.97,0.74
IC 4473 NED02,G,14.631681,15.863667,15.39,0.93
IC 4473 NED03,G,14.631728,15.870167,,0.12
IC 4474,G,14.639528,23.428750,15.87,0.65
IC 4475,G,14.639794,23.333556,14.82,1.05
IC 4476,G,14.664403,-16.244750,15.31,0.76
IC 4477,G,14.643122,28.459389,15.61,0.60
IC 4478,G,14.653525,15.877389,15.29,0.58
IC 4479,G,14.646083,28.505444,14.85,1.16
IC 4480,G,14.662675,18.492361,15.41,0.64
IC 4481,G,14.669475,16.141444,16.59,0.50
IC 4482,G,14.670128,18.943278,15.55,0.62
IC 4483,G,14.672086,16.685222,14.92,1.34
IC 4484,G,14.795522,-73.305944,13.88,2.96
IC 4485,G,14.675406,28.668861,15.87,0.64
IC 4486,G,14.694664,18.557222,15.31,0.52
IC 4487,G,14.697831,18.577000,15.65,0.68
IC 4488,G,14.714606,18.620278,15.84,0.61
IC 4489,G,14.721097,18.528611,16.78,0.42
IC 4491,Dup,14.790469,-13.716139,,
IC 4492,G,14.709408,37.452333,15.30,0.63
IC 4493,Dup,14.739111,12.129722,,
IC 4494,G,14.740428,15.551389,15.30,0.93
IC 4495,G,14.737381,23.558389,15.66,0.78
IC 4496,G,14.731828,33.406556,14.88,0.85
IC 4497,G,14.739128,28.551028,15.23,0.84
IC 4498,G,14.750219,26.301139,14.94,0.75
IC 4499,GCl,15.005347,-82.213500,8.56,5.10
IC 4500,G,14.743239,37.482472,15.58,0.56
IC 4501,G,14.790408,-22.406028,14.27,1.03
IC 4502,G,14.754397,37.300361,15.58,0.64
IC 4503,G,14.777642,16.146444,14.69,1.20
IC 4504,G,14.776939,31.699194,15.46,0.51
IC 4505,G,14.775936,33.408611,14.83,1.13
IC 4506,G,14.777761,33.401222,15.48,0.49
IC 4507,G,14.795044,18.455722,15.82,0.68
IC 4508,G,14.797614,31.768278,15.55,0.76
IC 4509,G,14.807517,31.791583,14.80,0.83
IC 4510,Other,14.844642,-20.730889,,
IC 4511,Other,14.868133,-40.494917,,
IC 4512,G,14.831750,27.700806,16.12,0.55
IC 4513,Other,14.871342,-20.727917,,
IC 4514,G,14.848733,27.578528,16.98,0.83
IC 4515,G,14.851853,37.494806,15.52,0.98
IC 4516,G,14.906514,16.355278,14.22,1.36
IC 4517,G,14.909747,23.643278,15.31,1.12
IC 4518,GPair,14.961917,-43.131667,,2.00
IC 4518 A,G,14.961439,-43.132111,16.64,0.92
IC 4518 B,G,14.962350,-43.131361,16.46,1.26
IC 4519,G,14.912372,37.412722,15.18,0.89
IC 4520,G,14.918614,33.724444,15.13,0.51
IC 4521,G,14.990958,25.584083,15.36,0.66
IC 4522,G,15.191367,-75.859972,13.10,3.02
IC 4523,G,15.086261,-43.509528,13.43,1.65
IC 4524,G,15.035100,25.601500,15.52,0.64
IC 4525,G,15.040239,25.638500,15.66,0.58
IC 4526,G,15.043944,23.350444,16.72,0.50
IC 4527,G,15.094728,-42.449528,13.74,1.43
IC 4528,G,15.025936,49.112472,15.05,0.81
IC 4529,G,15.107217,-43.232639,14.80,0.77
IC 4530,G,15.062586,26.100861,15.30,0.91
IC 4531,G,15.074011,23.414944,15.60,0.92
IC 4532,G,15.081614,23.256611,15.51,0.86
IC 4533,G,15.075094,27.792861,15.14,0.98
IC 4534,G,15.111603,23.641917,14.47,1.45
IC 4535,G,15.144889,37.570333,15.99,0.54
IC 4536,G,15.221453,-18.137278,13.72,1.32
IC 4537,G,15.292344,2.047389,15.95,0.75
IC 4538,G,15.353225,-23.658417,12.38,2.48
IC 4539,G,15.308653,32.392861,15.77,0.55
IC 4540,Other,15.334197,1.786583,,
IC 4541,G,15.498769,-70.584944,13.95,1.74
IC 4542,G,15.368164,33.148583,15.12,1.05
IC 4543,Dup,15.416536,13.445083,,
IC 4544,Nova,15.489719,-50.583444,7.00,
IC 4545,G,15.691050,-81.625944,14.05,2.02
IC 4546,G,15.449558,28.852611,15.54,0.70
IC 4547,G,15.454186,28.788972,15.43,0.80
IC 4548,G,15.456672,28.849833,16.50,0.48
IC 4549,G,15.487381,32.825556,15.51,0.70
IC 4550,Dup,15.591269,-50.659722,,
IC 4551,Dup,15.626728,5.974028,,
IC 4552,G,15.648581,4.583056,14.19,1.00
IC 4553,G,15.582569,23.503139,13.19,1.11
IC 4554,G,15.584675,23.479278,16.09,0.47
IC 4555,G,15.804114,-78.178861,13.56,2.14
IC 4556,G,15.589569,25.297139,14.57,1.17
IC 4557,G,15.576925,39.728889,15.71,0.52
IC 4558,G,15.596167,25.345889,15.81,0.45
IC 4559,G,15.598200,25.341139,15.14,0.64
IC 4560,G,15.598356,39.814111,16.39,0.61
IC 4561,G,15.613075,25.416806,15.07,0.83
IC 4562,G,15.599167,43.493250,13.76,1.19
IC 4563,G,15.601022,39.831528,14.94,1.06
IC 4564,G,15.607517,43.518778,14.34,1.20
IC 4565,G,15.609758,43.424889,14.81,0.80
IC 4566,G,15.611711,43.539333,13.27,1.35
IC 4567,G,15.620353,43.298306,13.55,1.34
IC 4568,G,15.668806,28.152278,15.22,0.54
IC 4569,G,15.680106,28.292083,14.86,0.91
IC 4570,G,15.689608,28.229750,15.05,0.76
IC 4571,G,15.814306,-67.323472,13.92,1.58
IC 4572,G,15.698386,28.134000,14.80,1.16
IC 4573,G,15.703428,23.799972,15.71,0.62
IC 4574,G,15.699789,28.240333,15.71,0.63
IC 4575,G,15.705458,23.807639,15.54,0.50
IC 4576,G,15.709861,23.670056,14.60,1.39
IC 4577,G,15.712656,23.792639,15.27,0.58
IC 4578,G,15.886294,-74.825278,13.93,1.63
IC 4579,G,15.714308,23.773167,15.47,0.55
IC 4580,G,15.720622,28.356833,15.35,0.98
IC 4581,G,15.733756,28.277028,15.18,0.79
IC 4582,G,15.760958,28.088667,14.83,1.20
IC 4583,G,15.772761,23.809028,14.78,1.21
IC 4584,G,16.003406,-66.383278,15.78,1.96
IC 4585,G,16.004900,-66.322278,12.32,1.58
IC 4586,Dup,15.932611,5.931889,,
IC 4587,G,15.997669,25.940639,15.77,0.83
IC 4588,G,16.084514,23.917139,16.06,0.50
IC 4589,*,16.123497,-6.385306,,
IC 4590,G,16.139208,28.478694,14.90,0.65
IC 4591,HII,16.205044,-27.927750,,12.00
IC 4592,RfN,16.199631,-19.454667,3.90,60.00
IC 4593,PN,16.195694,12.071389,10.70,0.66
IC 4594,Dup,16.189608,23.965000,,
IC 4595,G,16.345678,-70.142611,13.48,3.26
IC 4596,G,16.267669,-22.625389,14.96,1.66
IC 4597,G,16.294369,-34.365944,14.41,1.27
IC 4598,G,16.303697,-31.442889,14.91,1.46
IC 4599,PN,16.323103,-42.260139,12.40,0.24
IC 4600,Other,16.302408,-22.785528,,
IC 4601,Neb,16.338278,-20.087306,,20.00
IC 4602,Dup,16.394122,11.786250,,
IC 4603,Neb,16.423467,-24.468361,,20.00
IC 4604,Neb,16.425325,-23.436583,5.10,60.00
IC 4605,Neb,16.503467,-25.115167,4.70,30.00
IC 4606,Other,16.526081,-26.056528,,
IC 4607,G,16.504408,24.574361,15.97,0.72
IC 4608,G,16.781661,-77.488694,13.66,0.86
IC 4609,G,16.550450,22.797389,15.21,0.87
IC 4610,G,16.560878,39.257639,16.31,1.03
IC 4611,G,16.561761,39.185139,15.81,0.51
IC 4612,G,16.563783,39.263194,15.15,1.00
IC 4613,Other,16.619486,36.130583,,
IC 4614,G,16.629772,36.115000,15.15,0.77
IC 4615,Dup,16.631644,36.073056,,
IC 4616,Dup,16.633300,35.995500,,
IC 4617,G,16.702239,36.684083,16.02,0.69
IC 4618,G,16.963892,-76.992972,12.60,1.69
IC 4619,G,16.736422,17.759167,15.16,0.69
IC 4620,G,16.808344,19.305389,15.75,0.71
IC 4621,G,16.847547,8.783667,15.08,0.81
IC 4622,Other,16.868975,-16.236250,,
IC 4623,G,16.851483,22.527417,15.38,0.70
IC 4624,G,16.859317,17.449111,15.71,0.47
IC 4625,Dup,16.883019,2.400917,,
IC 4627,G,16.902431,-7.635333,16.15,0.65
IC 4628,Neb,16.949564,-40.450972,,89.13
IC 4629,Other,16.936108,-16.709889,,
IC 4630,G,16.919328,26.662917,14.73,0.84
IC 4631,Other,17.183342,-77.603556,,
IC 4632,Other,16.975592,22.915556,,
IC 4633,G,17.229733,-77.536194,13.69,2.70
