name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 478,HII,23.066667,43.500000,,
LBN 479,HII,22.216667,57.900000,,
LBN 480,HII,23.366667,35.300000,,
LBN 481,HII,19.483333,71.600000,,
LBN 482,HII,22.083333,59.700000,,
LBN 483,HII,20.866667,68.200000,,
LBN 484,HII,23.583333,29.100000,,
LBN 485,HII,22.216667,58.900000,,
LBN 486,HII,22.283333,58.900000,,
LBN 487,Neb,21.026917,68.163333,,
LBN 488,HII,22.166667,60.200000,,
LBN 489,HII,22.283333,59.200000,,
LBN 490,HII,22.212278,58.998889,,
LBN 491,HII,22.300000,59.300000,,
LBN 492,HII,22.369889,58.738333,,5.88
LBN 493,HII,22.350000,58.800000,,
LBN 494,HII,22.166667,61.200000,,
LBN 495,RfN,21.266667,68.400000,,
LBN 496,RfN,22.250000,61.400000,,
LBN 497,Neb,21.716111,66.113333,11.50,120.00
LBN 498,HII,21.953333,64.683333,,
LBN 499,HII,23.383333,41.600000,,
LBN 500,HII,22.250000,63.000000,,
LBN 501,HII,22.650000,58.500000,,
LBN 502,HII,22.583333,58.216667,,
LBN 503,HII,23.483333,40.000000,,
LBN 504,HII,21.616667,68.100000,,
LBN 505,Neb,22.318833,63.285278,,35.00
LBN 506,HII,22.750000,58.000000,,
LBN 507,HII,23.500000,40.800000,,
LBN 508,RfN,22.383333,62.800000,,
LBN 509,Neb,22.477333,61.630833,,7.38
LBN 510,HII,22.483333,61.700000,,
LBN 511,HII,22.792222,58.048333,,
LBN 512,HII,22.746667,59.883333,,
LBN 513,HII,22.833333,59.000000,,
LBN 514,Neb,22.824723,59.915606,,0.96
LBN 515,Neb,21.675833,70.310000,,8.00
LBN 516,HII,22.938027,58.523000,,
LBN 517,HII,23.057361,57.225000,,
LBN 518,HII,22.976944,58.780000,,
LBN 519,HII,22.978003,58.783118,,1.05
LBN 520,HII,22.487736,64.852250,,
LBN 521,HII,22.858333,61.166667,,
LBN 522,HII,22.783333,62.300000,,
LBN 523,RfN,22.533333,65.500000,,
LBN 524,RfN,22.883333,62.200000,,
LBN 525,HII,0.150000,21.100000,,
LBN 526,HII,22.566667,66.800000,,
LBN 527,HII,22.933333,62.600000,,
LBN 528,HII,22.083333,70.900000,,
LBN 529,HII,22.951641,62.635916,,5.25
LBN 530,HII,0.183333,20.600000,,
LBN 531,RfN,22.224167,70.255000,,
LBN 532,HII,22.466667,69.100000,,
LBN 533,HII,23.233333,59.800000,,
LBN 534,RfN,23.666667,48.800000,,
LBN 535,HII,22.016667,72.900000,,
LBN 536,HII,23.250000,59.800000,,
LBN 537,HII,23.267761,60.033583,,3.32
LBN 538,HII,22.333333,71.000000,,
LBN 539,HII,22.600000,69.100000,,
LBN 540,HII,23.266667,60.300000,,
LBN 541,RfN,22.150000,72.800000,,
LBN 542,Neb,23.227000,61.500000,,
LBN 543,Neb,23.258677,61.119495,,1.27
LBN 544,HII,23.300000,60.600000,,
LBN 545,HII,21.233333,77.000000,,
LBN 546,RfN,22.150000,73.300000,,
LBN 548,HII,23.346750,61.201667,,41.67
LBN 549,HII,23.333333,61.200000,,
LBN 550,HII,20.983333,78.200000,,
LBN 551,HII,23.096667,64.666667,,
LBN 552,HII,20.966667,78.600000,,
LBN 553,HII,21.666667,76.900000,,
LBN 554,HII,23.639917,59.977778,,
LBN 555,HII,20.966667,79.200000,,
LBN 556,HII,0.366667,20.000000,,
LBN 557,HII,23.549413,60.800394,,
LBN 558,HII,22.350000,75.300000,,
LBN 559,HII,23.950000,49.600000,,
LBN 560,HII,23.966667,49.800000,,
LBN 561,HII,0.000000,48.500000,,
LBN 562,HII,23.833333,55.000000,,
LBN 563,HII,23.966667,50.700000,,
LBN 564,HII,0.033333,48.600000,,
LBN 565,HII,23.663333,61.933333,,
LBN 566,HII,23.669722,60.960000,,
LBN 567,HII,22.333333,78.200000,,
LBN 568,HII,23.882361,60.484444,,5.80
LBN 569,HII,21.866667,80.400000,,
LBN 570,HII,0.500000,18.500000,,
LBN 571,HII,23.883333,60.500000,,
LBN 572,HII,19.733333,83.600000,,
LBN 573,HII,23.233333,74.000000,,
LBN 574,HII,0.533333,18.000000,,
LBN 575,HII,23.366667,74.100000,,
LBN 576,HII,23.983333,62.300000,,
LBN 577,HII,0.028914,64.635750,,26.53
LBN 578,RfN,0.179444,58.770000,,
LBN 579,HII,20.550000,85.000000,,
LBN 580,HII,0.016667,67.500000,,
LBN 581,HII,0.033333,67.200000,,
LBN 582,HII,0.050000,67.300000,,
LBN 583,HII,0.050000,67.300000,,
LBN 584,HII,0.066667,67.000000,,
LBN 585,RfN,0.120000,65.653333,,
LBN 586,HII,0.066667,67.500000,,
LBN 587,HII,0.050000,68.600000,,
LBN 588,HII,0.100000,67.100000,,
LBN 589,HII,0.019050,67.421389,,22.80
LBN 590,RfN,0.223056,65.613333,,
LBN 591,Neb,0.338149,59.303791,9.50,8.00
LBN 592,HII,0.350000,61.800000,,
LBN 593,HII,0.354444,61.725000,,
LBN 594,Neb,0.478752,56.699130,,7.00
LBN 595,HII,0.500000,56.800000,,
LBN 596,HII,0.454747,64.706472,11.37,4.20
