name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LDN 526,DrkN,18.443333,-2.300000,,57.00
LDN 527,DrkN,18.775000,-4.783333,,4.00
LDN 528,DrkN,18.792893,-4.856170,,
LDN 529,DrkN,18.760000,-4.450000,,31.00
LDN 530,DrkN,18.828333,-4.783333,,
LDN 531,DrkN,19.102774,-6.895905,,6.00
LDN 532,DrkN,18.785000,-4.366667,,12.00
LDN 533,DrkN,18.396111,-1.291667,,8.00
LDN 534,DrkN,18.878333,-4.933333,,107.00
LDN 535,DrkN,18.618333,-2.883333,,10.00
LDN 536,DrkN,18.576667,-2.550000,,30.00
LDN 537,DrkN,18.376667,-0.966667,,44.00
LDN 538,DrkN,18.610000,-2.783333,,22.00
LDN 539,DrkN,18.399722,-1.025000,,16.00
LDN 540,DrkN,19.101667,-6.416667,,20.00
LDN 541,DrkN,18.605000,-2.450000,,12.00
LDN 542,DrkN,19.027845,-5.591428,,16.00
LDN 543,DrkN,19.111667,-6.166667,,6.00
LDN 544,DrkN,19.026667,-5.433333,,7.00
LDN 545,DrkN,18.946667,-4.766667,,7.00
LDN 546,DrkN,18.960000,-4.766667,,
LDN 547,DrkN,18.856833,-4.276389,,
LDN 548,DrkN,18.830484,-3.700943,,
LDN 549,DrkN,19.035222,-5.315833,,
LDN 550,DrkN,19.128333,-5.750000,,105.80
LDN 551,DrkN,18.963333,-4.433333,,3.00
LDN 552,DrkN,19.073333,-5.250000,,20.00
LDN 553,DrkN,19.050000,-5.000000,,9.00
LDN 554,DrkN,19.135000,-5.666667,,10.00
LDN 555,DrkN,18.692581,-2.333291,,
LDN 556,DrkN,18.985000,-4.516667,,9.00
LDN 557,DrkN,18.643056,-1.786667,,55.80
LDN 558,DrkN,18.626667,-1.616667,,39.00
LDN 559,DrkN,18.543333,-0.966667,,247.00
LDN 560,DrkN,18.693333,-1.950000,,13.00
LDN 561,DrkN,18.960000,-3.933333,,75.00
LDN 562,DrkN,19.043333,-4.516667,,
LDN 563,DrkN,18.660000,-1.533333,,95.00
LDN 564,DrkN,18.626667,-1.200000,,27.00
LDN 565,DrkN,18.926667,-3.516667,,70.00
LDN 566,DrkN,18.843333,-2.766667,,14.00
LDN 567,DrkN,19.168333,-4.466667,,
LDN 568,DrkN,18.990000,-3.766667,,6.00
LDN 569,DrkN,18.308333,1.516667,,334.00
LDN 570,DrkN,18.444722,-0.553333,,14.00
LDN 571,DrkN,18.510000,0.033333,,23.00
LDN 572,DrkN,18.510000,0.033333,,225.00
LDN 573,DrkN,18.476667,-0.383333,,10.00
LDN 574,DrkN,19.118333,-4.416667,,15.00
LDN 575,DrkN,18.468333,-0.633333,,16.80
LDN 576,DrkN,18.525000,-0.383333,,5.00
LDN 577,DrkN,19.093333,-3.916667,,53.00
LDN 578,DrkN,18.520000,-0.500000,,6.00
LDN 579,DrkN,18.926667,-2.433333,,79.00
LDN 580,DrkN,19.143333,-4.083333,,
LDN 581,DrkN,19.123944,-3.912500,,
LDN 582,DrkN,18.876667,-1.933333,,32.00
LDN 583,DrkN,18.560000,0.616667,,17.00
LDN 584,DrkN,18.943333,-2.266667,,17.00
LDN 585,DrkN,18.391667,2.033333,,69.00
LDN 586,DrkN,18.651667,0.050000,,11.00
LDN 587,DrkN,18.660000,0.050000,,18.00
LDN 588,DrkN,18.598611,-0.503333,,13.00
LDN 589,DrkN,18.876667,-1.433333,,78.00
LDN 590,DrkN,19.110000,-3.000000,,190.00
LDN 591,DrkN,18.610000,-0.783333,,35.00
LDN 592,DrkN,18.475000,2.033333,,6.50
LDN 593,DrkN,18.660000,-0.616667,,41.00
LDN 594,DrkN,19.010000,-1.766667,,4.50
LDN 595,DrkN,19.761667,-7.383333,,14.00
LDN 596,DrkN,18.803333,0.216667,,15.00
LDN 597,DrkN,18.846667,0.083333,,8.00
LDN 598,DrkN,18.778333,0.716667,,2.00
LDN 599,DrkN,18.860000,0.150000,,9.00
LDN 600,DrkN,18.508333,2.866667,,10.00
LDN 601,DrkN,18.778333,0.800000,,2.00
LDN 602,DrkN,18.860000,-0.066667,,3.50
LDN 603,DrkN,18.775556,0.888333,,3.00
LDN 604,DrkN,18.860000,0.233333,,23.00
LDN 605,DrkN,18.778333,0.883333,,2.00
LDN 606,DrkN,18.860000,-0.183333,,3.00
LDN 607,DrkN,18.801667,-0.700000,,23.00
LDN 608,DrkN,18.860000,-0.433333,,4.00
LDN 609,DrkN,18.860000,-0.516667,,4.00
LDN 610,DrkN,18.826667,-0.866667,,22.00
LDN 611,DrkN,18.928333,-0.266667,,8.00
LDN 612,DrkN,18.933333,-0.433333,,4.00
LDN 613,DrkN,18.946667,-0.350000,,5.00
LDN 614,DrkN,18.946667,-0.350000,,11.00
LDN 615,DrkN,19.326667,-2.066667,,70.00
LDN 616,DrkN,18.791667,2.050000,,93.00
LDN 617,DrkN,18.958333,1.066667,,52.00
LDN 618,DrkN,19.260000,-1.250000,,
LDN 619,DrkN,19.300833,-1.463333,,11.00
LDN 620,DrkN,19.343333,-1.150000,,8.00
LDN 621,DrkN,18.791667,3.216667,,403.00
LDN 622,DrkN,19.193333,-0.333333,,33.00
LDN 623,DrkN,19.910000,-4.866667,,
LDN 624,DrkN,19.091667,1.583333,,42.00
LDN 625,DrkN,19.108333,1.583333,,3.00
LDN 626,DrkN,19.108333,1.666667,,3.50
LDN 627,DrkN,19.233333,0.833333,,140.00
LDN 628,DrkN,18.975000,3.433333,,85.00
LDN 629,DrkN,19.291667,1.083333,,38.00
LDN 630,DrkN,18.648333,6.050000,,33.00
LDN 631,DrkN,19.208333,2.583333,,9.00
LDN 632,DrkN,19.341667,1.600000,,53.00
LDN 633,DrkN,18.681667,7.050000,,17.00
LDN 634,DrkN,18.690000,7.550000,,15.00
LDN 635,DrkN,19.158333,4.133333,,2.00
LDN 636,DrkN,19.107778,4.661667,,28.00
LDN 637,DrkN,18.683333,8.100000,,10.00
LDN 638,DrkN,18.840000,7.316667,,268.00
LDN 639,DrkN,19.208333,5.083333,,70.00
LDN 640,DrkN,19.375000,4.100000,,76.00
LDN 641,DrkN,19.275000,5.083333,,37.00
LDN 642,DrkN,19.325000,5.100000,,
LDN 643,DrkN,19.401667,4.833333,,8.00
LDN 644,DrkN,19.323333,6.600000,,92.00
LDN 645,DrkN,19.323333,7.350000,,134.00
LDN 646,DrkN,19.240000,8.083333,,95.00
LDN 647,DrkN,19.326667,7.466667,,28.00
LDN 648,DrkN,18.659167,12.750000,,15.00
LDN 649,DrkN,19.206667,8.666667,,288.00
LDN 650,DrkN,18.663333,13.050000,,13.00
LDN 651,DrkN,19.323333,8.100000,,10.00
LDN 652,DrkN,19.306667,8.433333,,28.00
LDN 653,DrkN,18.705000,13.050000,,48.00
LDN 654,DrkN,19.490000,7.100000,,128.00
LDN 655,DrkN,19.338333,8.550000,,12.00
LDN 656,DrkN,19.355000,8.466667,,2.00
LDN 657,DrkN,19.356667,8.900000,,16.00
LDN 658,DrkN,19.348333,9.100000,,8.00
LDN 659,DrkN,18.688333,14.050000,,73.00
LDN 660,DrkN,18.621667,14.550000,,91.00
LDN 661,DrkN,19.363333,9.100000,,6.00
LDN 662,DrkN,18.955000,12.400000,,39.00
LDN 663,DrkN,19.615278,7.573333,,
LDN 664,DrkN,19.348333,9.766667,,26.00
LDN 665,DrkN,18.663333,14.883333,,17.00
LDN 666,DrkN,18.679444,15.050000,,22.00
LDN 667,DrkN,19.088333,12.083333,,97.00
LDN 668,DrkN,19.723333,7.366667,,11.00
LDN 669,DrkN,18.308333,1.516667,,
LDN 670,DrkN,19.706667,7.616667,,25.00
LDN 671,DrkN,19.623333,8.450000,,19.00
LDN 672,DrkN,19.790000,7.116667,,50.00
LDN 673,DrkN,19.348444,11.220000,,
LDN 674,DrkN,19.473333,10.433333,,40.60
LDN 675,DrkN,19.398056,11.126667,,3.50
LDN 676,DrkN,19.354722,11.565000,,
LDN 677,DrkN,19.371111,11.580000,,
LDN 678,DrkN,19.740000,8.616667,,13.00
LDN 679,DrkN,19.221667,12.750000,,58.00
LDN 680,DrkN,19.744722,8.630000,,5.50
LDN 681,DrkN,19.743333,8.616667,,42.00
LDN 682,DrkN,19.481667,10.933333,,14.00
LDN 683,DrkN,19.355000,11.933333,,19.30
LDN 684,DrkN,19.363333,12.433333,,26.00
LDN 685,DrkN,19.498333,11.433333,,12.00
LDN 686,DrkN,19.388889,12.431667,,5.50
LDN 687,DrkN,19.643333,10.416667,,5.00
LDN 688,DrkN,19.646667,10.483333,,8.00
LDN 689,DrkN,19.673333,10.283333,,14.00
LDN 690,DrkN,19.678333,10.333333,,11.00
LDN 691,DrkN,19.488333,11.933333,,15.00
LDN 692,DrkN,19.371667,12.933333,,14.00
LDN 693,DrkN,19.171667,14.500000,,247.00
LDN 694,DrkN,19.678333,10.950000,,26.00
LDN 695,DrkN,19.740000,10.450000,,36.00
LDN 696,DrkN,19.488333,12.600000,,8.00
LDN 697,DrkN,19.038333,16.066667,,45.00
LDN 698,DrkN,19.432222,13.083333,,
LDN 699,DrkN,19.488333,12.766667,,9.00
LDN 700,DrkN,19.688333,11.250000,,
LDN 701,DrkN,19.581667,12.283333,,5.00
LDN 702,DrkN,19.606667,12.283333,,3.50
LDN 703,DrkN,19.793333,10.833333,,9.00
LDN 704,DrkN,19.443056,13.821667,,19.00
LDN 705,DrkN,19.613333,12.450000,,3.00
LDN 706,DrkN,18.335000,21.750000,,6.00
LDN 707,DrkN,19.811667,11.466667,,
LDN 708,DrkN,19.035477,17.732702,,
LDN 709,DrkN,19.531111,16.453333,,
LDN 710,DrkN,19.037222,18.156667,,10.00
LDN 711,DrkN,19.036667,18.066667,,147.00
LDN 712,DrkN,18.986667,18.566667,,56.00
LDN 713,DrkN,19.203333,17.083333,,120.00
LDN 714,DrkN,19.203611,17.963333,,5.00
LDN 715,DrkN,19.086667,19.083333,,20.00
LDN 716,DrkN,19.386667,17.100000,,225.00
LDN 717,DrkN,19.270278,18.006667,,23.00
LDN 718,DrkN,19.203333,18.583333,,44.00
LDN 719,DrkN,19.053333,19.733333,,18.00
LDN 720,DrkN,19.621667,15.450000,,159.00
LDN 721,DrkN,19.521667,16.683333,,262.00
LDN 722,DrkN,19.403333,18.433333,,9.00
LDN 723,DrkN,19.303333,19.226667,,6.00
LDN 724,DrkN,19.203333,20.083333,,147.00
LDN 725,DrkN,19.470000,18.166667,,5.00
LDN 726,DrkN,19.771667,15.950000,,10.00
LDN 727,DrkN,19.520000,18.266667,,28.20
LDN 728,DrkN,19.153333,21.083333,,60.00
LDN 729,DrkN,19.671667,17.283333,,9.00
LDN 730,DrkN,19.336667,19.933333,,12.00
LDN 731,DrkN,19.636667,17.616667,,31.00
LDN 732,DrkN,19.328333,20.183333,,8.00
LDN 733,DrkN,19.738333,17.116667,,38.00
LDN 734,DrkN,19.135000,22.083333,,49.00
LDN 735,DrkN,19.370000,20.433333,,8.00
LDN 736,DrkN,19.235000,21.583333,,49.00
LDN 737,DrkN,19.670000,18.283333,,17.00
LDN 738,DrkN,19.353333,20.933333,,15.00
LDN 739,DrkN,19.403333,20.600000,,37.00
LDN 740,DrkN,19.470000,20.100000,,117.00
LDN 741,DrkN,19.353333,21.100000,,159.00
LDN 742,DrkN,19.553333,19.616667,,13.00
LDN 743,DrkN,19.640000,18.950000,,7.00
LDN 744,DrkN,19.325000,21.433333,,10.00
LDN 745,DrkN,19.803333,17.800000,,42.00
LDN 746,DrkN,19.370000,21.300000,,11.00
LDN 747,DrkN,19.686667,18.866667,,8.00
LDN 748,DrkN,19.420000,21.100000,,45.00
LDN 749,DrkN,19.251667,22.416667,,33.00
LDN 750,DrkN,19.301667,22.100000,,170.00
LDN 751,DrkN,19.350000,21.750000,,4.00
LDN 752,DrkN,19.648333,19.533333,,7.00
LDN 753,DrkN,19.803333,18.300000,,
LDN 754,DrkN,19.786667,18.700000,,6.00
LDN 755,DrkN,19.453333,21.433333,,25.00
LDN 756,DrkN,19.461667,21.433333,,5.00
LDN 757,DrkN,19.703333,19.566667,,10.90
LDN 758,DrkN,19.773333,19.041667,,
LDN 759,DrkN,19.168333,24.083333,,36.00
LDN 760,DrkN,19.501667,21.850000,,6.00
LDN 761,DrkN,19.602778,21.111667,,20.00
LDN 762,DrkN,19.331667,23.183333,,6.00
LDN 763,DrkN,19.314167,23.471667,,
LDN 764,DrkN,19.318333,23.433333,,17.00
LDN 765,DrkN,19.736667,20.283333,,12.00
LDN 766,DrkN,19.820000,19.633333,,61.00
LDN 767,DrkN,19.345556,11.481944,,
LDN 768,DrkN,19.468333,22.600000,,
LDN 769,DrkN,19.406111,23.068333,,20.00
LDN 770,DrkN,19.535000,22.100000,,35.00
LDN 771,DrkN,19.347222,23.498333,,
LDN 772,DrkN,19.418333,23.100000,,16.00
LDN 773,DrkN,19.375000,23.433333,,4.00
LDN 774,DrkN,19.381667,23.433333,,
LDN 775,DrkN,19.393333,23.433333,,10.00
LDN 776,DrkN,19.585000,22.116667,,44.00
LDN 777,DrkN,19.201667,25.083333,,28.00
LDN 778,DrkN,19.442361,23.978333,,1.03
LDN 779,DrkN,19.501667,23.350000,,22.00
LDN 780,DrkN,19.235000,25.416667,,21.00
LDN 781,DrkN,19.468333,23.766667,,
LDN 782,DrkN,19.468333,23.933333,,14.00
LDN 783,DrkN,19.451667,24.100000,,13.00
LDN 784,DrkN,19.485000,24.100000,,38.00
LDN 785,DrkN,19.568333,24.116667,,5.00
LDN 786,DrkN,19.526667,24.433333,,12.00
LDN 787,DrkN,19.886667,22.133333,,294.00
LDN 788,DrkN,19.560000,24.783333,,5.00
LDN 789,DrkN,19.826667,23.633333,,7.00
LDN 790,DrkN,19.585000,25.700000,,4.50
LDN 791,DrkN,19.826667,23.966667,,19.00
LDN 792,DrkN,19.613333,25.566667,,13.80
LDN 793,DrkN,19.660000,25.450000,,15.00
LDN 794,DrkN,19.618333,26.616667,,32.00
LDN 795,DrkN,19.618333,26.616667,,33.00
LDN 796,DrkN,19.735000,26.366667,,7.00
LDN 797,DrkN,20.096389,23.438333,,7.00
LDN 798,DrkN,19.785000,26.116667,,95.00
LDN 799,DrkN,19.710000,26.950000,,10.00
LDN 800,DrkN,19.735000,26.783333,,12.00
LDN 801,DrkN,20.056667,24.316667,,12.00
LDN 802,DrkN,19.996389,24.925000,,3.00
LDN 803,DrkN,19.705000,27.283333,,8.00
LDN 804,DrkN,19.713333,27.250000,,8.00
LDN 805,DrkN,20.025278,24.713333,,3.00
LDN 806,DrkN,19.740000,27.116667,,5.00
LDN 807,DrkN,19.726667,27.366667,,10.00
LDN 808,DrkN,19.750000,27.283333,,8.00
LDN 809,DrkN,20.068333,25.150000,,89.00
LDN 810,DrkN,19.756629,27.849400,,
LDN 811,DrkN,19.666667,28.866667,,30.00
LDN 812,DrkN,19.750000,28.533333,,23.00
LDN 813,DrkN,19.716667,29.116667,,28.00
LDN 814,DrkN,20.066667,26.653333,,
LDN 815,DrkN,19.783333,29.116667,,91.00
LDN 816,DrkN,19.600000,30.533333,,10.00
LDN 817,DrkN,19.683333,30.116667,,134.00
LDN 818,DrkN,20.285000,26.150000,,190.00
LDN 819,DrkN,19.800000,30.383333,,21.00
LDN 820,DrkN,19.750000,30.950000,,37.00
LDN 821,DrkN,19.618333,32.450000,,5.00
LDN 822,DrkN,19.781667,32.116667,,93.00
LDN 823,DrkN,20.150000,30.150000,,72.00
LDN 824,DrkN,20.266667,29.400000,,28.00
LDN 825,DrkN,19.865000,33.133333,,86.00
LDN 826,DrkN,19.815000,33.550000,,14.00
LDN 827,DrkN,20.300000,29.700000,,14.00
LDN 828,DrkN,19.848333,33.550000,,9.00
LDN 829,DrkN,19.886667,33.450000,,7.00
LDN 830,DrkN,19.865000,33.783333,,8.00
LDN 831,DrkN,19.898333,33.716667,,7.00
LDN 832,DrkN,19.911389,33.790000,,6.00
LDN 833,DrkN,19.915000,33.800000,,74.00
LDN 834,DrkN,19.898333,34.400000,,8.00
LDN 835,DrkN,19.890000,34.683333,,8.00
LDN 836,DrkN,19.890000,34.716667,,7.00
LDN 837,DrkN,20.398333,30.783333,,5.50
LDN 838,DrkN,20.400000,30.783333,,5.50
LDN 839,DrkN,19.998333,34.133333,,71.00
LDN 840,DrkN,19.905000,35.133333,,20.00
LDN 841,DrkN,20.183333,33.150000,,329.00
LDN 842,DrkN,20.333333,32.000000,,8.00
LDN 843,DrkN,20.345000,31.933333,,5.00
LDN 844,DrkN,20.506667,30.666667,,9.00
LDN 845,DrkN,20.083333,34.366667,,27.00
LDN 846,DrkN,20.701667,29.183333,,104.00
LDN 847,DrkN,20.030000,35.266667,,13.80
LDN 848,DrkN,20.088333,34.866667,,6.50
LDN 849,DrkN,20.076667,35.116667,,6.50
LDN 850,DrkN,20.198333,34.150000,,54.00
LDN 851,DrkN,20.505000,31.666667,,9.00
LDN 852,DrkN,20.098333,35.150000,,10.00
LDN 853,DrkN,20.116416,35.209383,,
LDN 854,DrkN,19.963333,36.383333,,20.00
LDN 855,DrkN,19.975000,36.383333,,5.40
LDN 856,DrkN,20.136667,35.183333,,7.50
LDN 857,DrkN,20.033333,36.100000,,
LDN 858,DrkN,20.185000,34.950000,,27.00
LDN 859,DrkN,20.523333,32.333333,,7.50
LDN 860,DrkN,20.081667,36.066667,,
LDN 861,DrkN,20.006667,36.766667,,4.50
LDN 862,DrkN,20.113333,36.983333,,54.00
LDN 863,DrkN,20.129167,37.098333,,4.50
LDN 864,DrkN,20.700000,32.183333,,134.00
LDN 865,DrkN,20.070000,37.783333,,16.00
LDN 866,DrkN,20.118333,37.783333,,25.00
LDN 867,DrkN,19.998333,38.716667,,6.50
LDN 868,DrkN,20.783333,32.183333,,49.00
LDN 869,DrkN,19.996667,39.466667,,11.00
LDN 870,DrkN,20.616667,35.183333,,300.00
LDN 871,DrkN,20.096667,39.816667,,16.00
LDN 872,DrkN,20.028333,40.466667,,17.00
LDN 873,DrkN,20.683333,35.183333,,70.00
LDN 874,DrkN,20.700000,35.183333,,60.00
LDN 875,DrkN,20.130000,39.983333,,4.00
LDN 876,DrkN,20.155000,39.900000,,10.00
LDN 877,DrkN,20.222778,40.246667,,
LDN 878,DrkN,20.146667,40.666667,,3.50
LDN 879,DrkN,20.346667,39.333333,,4.00
LDN 880,DrkN,20.230000,40.316667,,
LDN 881,DrkN,20.303056,39.768333,,3.00
LDN 882,DrkN,20.321667,39.650000,,3.00
LDN 883,DrkN,20.330000,39.666667,,3.50
LDN 884,DrkN,20.095000,41.483333,,66.00
LDN 885,DrkN,20.153333,41.150000,,4.00
LDN 886,DrkN,20.313333,39.983333,,62.00
LDN 887,DrkN,20.061667,42.483333,,9.00
LDN 888,DrkN,20.313333,40.650000,,127.00
LDN 889,DrkN,20.453639,40.098333,,
LDN 890,DrkN,20.061667,42.900000,,14.00
LDN 891,DrkN,20.228333,41.983333,,6.50
LDN 892,DrkN,20.261667,41.816667,,14.00
LDN 893,DrkN,20.211667,42.233333,,11.00
LDN 894,DrkN,20.261667,41.900000,,4.00
LDN 895,DrkN,20.261667,42.650000,,143.00
LDN 896,DrkN,20.697778,39.680000,,10.00
LDN 897,DrkN,20.411667,42.166667,,20.00
LDN 898,DrkN,20.698333,39.850000,,16.00
LDN 899,DrkN,20.395000,42.666667,,8.00
LDN 900,DrkN,20.411667,42.750000,,8.00
LDN 901,DrkN,20.358333,43.333333,,5.00
LDN 902,DrkN,20.361667,43.333333,,2.00
LDN 903,DrkN,20.143333,45.066667,,4.50
LDN 904,DrkN,20.881667,39.183333,,170.00
LDN 905,DrkN,20.160000,45.316667,,8.00
LDN 906,DrkN,20.613333,42.183333,,
LDN 907,DrkN,20.753333,41.016667,,13.00
LDN 908,DrkN,20.326667,45.166667,,36.00
LDN 909,DrkN,20.326667,45.166667,,118.00
LDN 910,DrkN,20.326667,45.333333,,6.50
LDN 911,DrkN,20.680000,42.933333,,7.00
LDN 912,DrkN,21.133333,38.700000,,54.00
LDN 913,DrkN,20.405000,45.333333,,6.50
LDN 914,DrkN,20.863333,41.683333,,137.00
LDN 915,DrkN,20.752222,43.145000,,
LDN 916,DrkN,20.965000,41.200000,,72.00
LDN 917,DrkN,20.665278,44.145000,,48.00
LDN 918,DrkN,20.677778,44.090000,,
LDN 919,DrkN,20.545000,45.283333,,2.00
LDN 920,DrkN,20.545000,45.333333,,2.00
LDN 921,DrkN,20.553333,45.266667,,3.00
LDN 922,DrkN,20.643611,44.576667,,4.50
LDN 923,DrkN,20.578333,45.166667,,
LDN 924,DrkN,20.578333,45.166667,,
LDN 925,DrkN,20.561667,45.333333,,3.00
LDN 926,DrkN,20.590000,45.316667,,3.00
LDN 927,DrkN,21.065000,41.100000,,10.00
LDN 928,DrkN,20.678333,44.595000,,3.00
LDN 929,DrkN,20.595000,45.333333,,3.00
LDN 930,DrkN,20.615000,45.350000,,3.00
LDN 931,DrkN,20.796667,43.850000,,
LDN 932,DrkN,21.098333,41.866667,,4.00
LDN 933,DrkN,20.880000,44.183333,,22.00
LDN 934,DrkN,21.118333,42.116667,,6.50
LDN 935,DrkN,20.946667,43.866667,,90.00
LDN 936,DrkN,20.861667,45.183333,,57.00
LDN 937,DrkN,21.165000,42.450000,,171.00
LDN 938,DrkN,21.148333,42.700000,,34.00
LDN 939,DrkN,20.518333,48.166667,,268.00
LDN 940,DrkN,20.945000,45.833333,,
LDN 941,DrkN,20.945000,45.833333,,
LDN 942,DrkN,21.273333,43.216667,,
LDN 943,DrkN,21.278333,43.400000,,6.00
LDN 944,DrkN,21.294722,43.301667,,31.80
LDN 945,DrkN,20.961667,46.533333,,24.00
LDN 946,DrkN,21.316667,43.466667,,
LDN 947,DrkN,21.333333,43.316667,,5.50
LDN 948,DrkN,21.345000,43.250000,,2.00
LDN 949,DrkN,21.323333,43.533333,,15.00
LDN 950,DrkN,21.008333,46.616667,,22.00
LDN 951,DrkN,21.336944,43.525000,,
LDN 952,DrkN,21.341667,43.466667,,
LDN 953,DrkN,21.356944,43.350000,,
LDN 954,DrkN,21.028333,47.200000,,40.00
LDN 955,DrkN,20.961667,47.866667,,17.00
LDN 956,DrkN,21.193333,45.966667,,3.50
LDN 957,DrkN,21.011667,47.783333,,31.00
LDN 958,DrkN,20.983333,48.116667,,6.00
LDN 959,DrkN,21.196667,46.533333,,17.00
LDN 960,DrkN,21.141667,47.166667,,3.50
LDN 961,DrkN,21.146667,47.233333,,5.00
LDN 963,DrkN,21.230000,46.533333,,19.00
LDN 964,DrkN,21.158333,47.366667,,5.00
LDN 965,DrkN,21.330000,45.883333,,40.00
LDN 966,DrkN,21.003333,49.033333,,25.00
LDN 967,DrkN,21.156667,47.816667,,18.00
LDN 968,DrkN,21.375000,45.550000,,7.50
LDN 969,DrkN,21.565000,43.583333,,8.00
LDN 970,DrkN,21.203639,47.389722,,21.00
LDN 971,DrkN,21.013333,49.316667,,
LDN 972,DrkN,21.355000,46.133333,,14.00
LDN 973,DrkN,21.625000,43.233333,,10.00
LDN 974,DrkN,21.321667,46.633333,,26.00
LDN 975,DrkN,21.195000,47.866667,,16.00
LDN 976,DrkN,21.401667,46.016667,,15.00
LDN 977,DrkN,21.650000,43.233333,,11.00
LDN 978,DrkN,21.018333,49.700000,,27.00
LDN 979,DrkN,21.658333,43.366667,,3.00
LDN 980,DrkN,21.413333,46.216667,,10.00
LDN 981,DrkN,21.004167,50.288333,,
LDN 982,DrkN,21.033333,50.000000,,9.00
LDN 983,DrkN,21.540000,45.050000,,15.00
LDN 984,DrkN,21.026667,50.200000,,14.00
LDN 985,DrkN,20.985000,50.583333,,11.00
LDN 986,DrkN,21.540000,45.216667,,17.00
LDN 987,DrkN,21.013333,50.683333,,6.00
LDN 988,DrkN,21.144889,48.953333,,
LDN 989,DrkN,21.363333,47.550000,,71.00
LDN 990,DrkN,20.981667,51.283333,,14.00
LDN 991,DrkN,21.033333,51.000000,,8.00
LDN 992,DrkN,20.908333,52.016667,,17.00
LDN 993,DrkN,21.443333,47.416667,,2.00
LDN 994,DrkN,21.433333,47.650000,,6.00
LDN 995,DrkN,21.445000,47.516667,,2.00
LDN 996,DrkN,20.958333,51.950000,,17.00
LDN 997,DrkN,21.443333,47.683333,,2.00
LDN 998,DrkN,21.068333,51.200000,,25.00
LDN 999,DrkN,21.126667,50.700000,,161.00
LDN 1000,DrkN,21.110000,50.866667,,30.00
LDN 1001,DrkN,21.455000,47.683333,,2.00
LDN 1002,DrkN,20.941667,52.700000,,84.00
LDN 1003,DrkN,20.992222,52.361667,,167.00
LDN 1004,DrkN,21.025000,52.366667,,25.00
LDN 1005,DrkN,21.228333,50.700000,,159.00
LDN 1006,DrkN,21.521667,47.800000,,12.00
LDN 1007,DrkN,21.421667,48.883333,,32.00
LDN 1008,DrkN,21.446667,49.050000,,7.00
LDN 1009,DrkN,21.563333,47.883333,,15.00
LDN 1010,DrkN,21.648333,47.066667,,26.00
LDN 1011,DrkN,21.105953,52.369887,,
LDN 1012,DrkN,21.568333,48.100000,,9.00
LDN 1013,DrkN,21.008333,53.366667,,13.00
LDN 1014,DrkN,21.401635,49.985180,,3.00
LDN 1015,DrkN,21.008333,53.533333,,13.00
LDN 1016,DrkN,21.330000,51.016667,,3.50
LDN 1017,DrkN,21.421667,50.166667,,
LDN 1018,DrkN,21.075000,53.283333,,8.00
LDN 1019,DrkN,21.350000,50.950000,,4.00
LDN 1020,DrkN,21.715000,47.233333,,22.00
LDN 1021,DrkN,21.360833,50.955000,,
LDN 1022,DrkN,21.160000,52.866667,,37.00
LDN 1023,DrkN,20.975000,54.366667,,32.00
LDN 1024,DrkN,21.705000,47.533333,,
LDN 1025,DrkN,21.705000,47.533333,,
LDN 1026,DrkN,21.025000,54.033333,,13.00
LDN 1027,DrkN,21.108333,53.366667,,10.00
LDN 1028,DrkN,21.091667,53.533333,,14.00
LDN 1029,DrkN,21.025000,54.200000,,190.00
LDN 1030,DrkN,21.775000,47.100000,,11.00
LDN 1031,DrkN,21.771667,47.300000,,20.00
LDN 1032,DrkN,21.058333,54.116667,,12.00
LDN 1033,DrkN,20.620000,57.183333,,51.00
LDN 1034,DrkN,21.091667,54.033333,,13.00
LDN 1035,DrkN,21.745000,47.733333,,20.00
LDN 1036,DrkN,20.649300,57.160444,,25.80
LDN 1037,DrkN,20.906667,55.433333,,46.00
LDN 1038,DrkN,20.771667,56.350000,,49.00
LDN 1039,DrkN,20.705000,56.850000,,17.00
LDN 1040,DrkN,21.776667,47.733333,,8.00
LDN 1041,DrkN,20.636667,57.516667,,
LDN 1042,DrkN,21.820000,47.400000,,8.00
LDN 1043,DrkN,21.663333,49.233333,,64.00
LDN 1044,DrkN,20.686667,57.350000,,5.00
LDN 1045,DrkN,21.806667,47.650000,,8.00
LDN 1046,DrkN,21.721667,48.733333,,18.00
LDN 1047,DrkN,21.801667,47.866667,,4.50
LDN 1048,DrkN,21.588333,50.333333,,16.00
LDN 1049,DrkN,20.692500,57.566667,,6.00
LDN 1050,DrkN,21.091667,54.866667,,18.00
LDN 1051,DrkN,20.711667,57.516667,,6.00
LDN 1052,DrkN,21.798333,48.133333,,8.00
LDN 1053,DrkN,20.989472,55.629722,13.75,46.20
LDN 1054,DrkN,21.580000,50.716667,,147.00
LDN 1055,DrkN,21.886667,47.200000,,
LDN 1056,DrkN,20.973333,56.033333,,12.00
LDN 1057,DrkN,21.730000,49.566667,,14.00
LDN 1058,DrkN,21.040000,56.033333,,56.00
LDN 1059,DrkN,21.682617,50.666200,,70.20
LDN 1060,DrkN,21.191667,55.283333,,11.00
LDN 1061,DrkN,20.971667,57.366667,,47.00
LDN 1062,DrkN,21.225000,55.533333,,3.50
LDN 1063,DrkN,21.131667,56.300000,,18.00
LDN 1064,DrkN,21.225000,55.616667,,2.00
